(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.2789, 0.5194]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.5775, 0.9900]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.0425, 0.2803]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.2598, 0.2227]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.0955, 0.8334]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.5284, 0.6084]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.8971, 0.9639]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.7414, 1.2311]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.8120, 0.7234]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.5603, 0.3553]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -1.0911, 0.9478]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.8543, 0.4975]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -1.0306, 0.7138]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 17000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.6886, 0.6829]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 18000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -1.1724, 1.1668]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 19000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.2961, 0.0848]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 20000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.4698, 0.4626]. Recommendation = [0.0, -0.1159, 0.0590], Current Cost = 21000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, 0.0351, 0.1148]. Recommendation = [0.0, -0.1159, 0.0590], Current Cost = 22000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.1159, 0.0590]. Recommendation = [0.0, -0.1159, 0.0590], Current Cost = 23000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.1838, 0.3331]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 24000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.7216, 0.3778]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 25000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.6351, 0.1466]. Recommendation = [0.0, -0.1048, -0.0256], Current Cost = 26000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -1.3253, 0.8606]. Recommendation = [0.0, -0.3041, 0.1354], Current Cost = 27000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, 0.2485, 0.4664]. Recommendation = [0.0, -0.3041, 0.1354], Current Cost = 28000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, 0.1234, 0.2398]. Recommendation = [0.0, -0.3041, 0.1354], Current Cost = 29000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, -0.1010, 0.5038]. Recommendation = [0.0, -0.3041, 0.1354], Current Cost = 30000.00, Rho = -1.230
(iter 5) [0.0, -0.1048, -0.0256] = 454.9457, sampling [0.0, 0.2721, 0.0475]. Recommendation = [0.0, -0.3041, 0.1354], Current Cost = 31000.00, Rho = -1.230
(iter 31) [0.0, 0.2721, 0.0475] = 455.6999, sampling [0.0, 0.2779, 0.2346]. Recommendation = [0.0, 0.2721, 0.0475], Current Cost = 32000.00, Rho = -1.230
(iter 31) [0.0, 0.2721, 0.0475] = 455.6999, sampling [0.0, 0.1342, -0.0201]. Recommendation = [0.0, 0.1841, 0.1537], Current Cost = 33000.00, Rho = -1.230
(iter 31) [0.0, 0.2721, 0.0475] = 455.6999, sampling [0.0, 0.1428, 0.1188]. Recommendation = [0.0, 0.1428, 0.1188], Current Cost = 34000.00, Rho = -1.230
(iter 31) [0.0, 0.2721, 0.0475] = 455.6999, sampling [0.0, -0.7849, 0.5643]. Recommendation = [0.0, 0.1841, 0.1537], Current Cost = 35000.00, Rho = -1.230
(iter 31) [0.0, 0.2721, 0.0475] = 455.6999, sampling [0.0, -0.5419, 0.7962]. Recommendation = [0.0, 0.1841, 0.1537], Current Cost = 36000.00, Rho = -1.230
(iter 31) [0.0, 0.2721, 0.0475] = 455.6999, sampling [0.0, -0.9778, 0.8104]. Recommendation = [0.0, 0.1841, 0.1537], Current Cost = 37000.00, Rho = -1.230
(iter 31) [0.0, 0.2721, 0.0475] = 455.6999, sampling [0.0, -1.2824, 1.4806]. Recommendation = [0.0, 0.1841, 0.1537], Current Cost = 38000.00, Rho = -1.230
(iter 31) [0.0, 0.2721, 0.0475] = 455.6999, sampling [0.0, -0.9978, 1.6049]. Recommendation = [0.0, 0.1841, 0.1537], Current Cost = 39000.00, Rho = -1.230
(iter 31) [0.0, 0.2721, 0.0475] = 455.6999, sampling [0.0, -1.1923, 1.3761]. Recommendation = [0.0, 0.1841, 0.1537], Current Cost = 40000.00, Rho = -1.230
(iter 31) [0.0, 0.2721, 0.0475] = 455.6999, sampling [0.0, -1.3307, 1.2698]. Recommendation = [0.0, 0.1841, 0.1537], Current Cost = 41000.00, Rho = -1.230
(iter 31) [0.0, 0.2721, 0.0475] = 455.6999, sampling [0.0, -0.4108, 1.4382]. Recommendation = [0.0, 0.1841, 0.1537], Current Cost = 42000.00, Rho = -1.230
(iter 31) [0.0, 0.2721, 0.0475] = 455.6999, sampling [0.0, 0.1048, 0.6170]. Recommendation = [0.0, 0.1841, 0.1537], Current Cost = 43000.00, Rho = -1.230
(iter 31) [0.0, 0.2721, 0.0475] = 455.6999, sampling [0.0, 0.4465, 0.1561]. Recommendation = [0.0, 0.1841, 0.1537], Current Cost = 44000.00, Rho = -1.230
