(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 0.5403, 1.2651]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.4628, 0.5970]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.6453, 0.4938]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 0.9388, 1.3502]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.3072, 0.8763]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.4705, 0.2994]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.4847, 0.5077]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.6413, 0.4458]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 1.0548, 1.4608]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.6169, 0.5531]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.7382, 0.3850]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.1149, 0.5699]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 0.9320, 1.1521]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.5626, 0.2603]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.7133, 0.6616]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.3137, 0.3336]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.5910, 0.6210]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 0.8977, 1.2600]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 0.2722, 0.8716]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.4239, 0.5184]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.7320, 0.2900]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 0.8925, 1.4462]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 1.2359, 1.1814]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 1.2647, 1.4434]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.4985, 0.7106]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 0.8214, 1.1001]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 1.1185, 1.0711]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 0.9776, 1.0871]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.3849, 0.5819]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.9697, 0.4893]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.7275, 0.8080]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.6624, 0.2288]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.3463, 0.1720]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.0595, 1.2535]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 0.7363, 0.7555]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 0.0769, 0.3600]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 0.7004, 1.0398]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.1220, 0.4029]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 1.0144, 0.9633]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 0.4198, 0.5766]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 0.9819, 1.6425]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.5148, 0.0325]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, 0.1628, 0.6063]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.6379, 0.4081] = 453.6172, sampling [1.0, -0.8475, 0.7334]. Recommendation = [0.0, -0.6379, 0.4081], Current Cost = 5048.00, Rho = 1.000
