(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, -0.0099, 0.0481]. Recommendation = [0.0, -0.1911, -0.0607], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.1778, 0.3514]. Recommendation = [0.0, -0.0099, 0.0481], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, -0.0442, 0.1971]. Recommendation = [0.0, -0.0099, 0.0481], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.1276, 0.0361]. Recommendation = [0.0, -0.0099, 0.0481], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, -0.0870, 0.0043]. Recommendation = [0.0, 0.1276, 0.0361], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.3285, 0.2502]. Recommendation = [0.0, 0.1276, 0.0361], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.5562, 0.5741]. Recommendation = [0.0, 0.1276, 0.0361], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.4011, 0.4393]. Recommendation = [0.0, 0.1276, 0.0361], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.5070, 0.2419]. Recommendation = [0.0, 0.1276, 0.0361], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.6233, 0.4133]. Recommendation = [0.0, 0.5070, 0.2419], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.8354, 0.8306]. Recommendation = [0.0, 0.5070, 0.2419], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.8609, 0.6079]. Recommendation = [0.0, 0.5070, 0.2419], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.7943, 0.6638]. Recommendation = [0.0, 0.5070, 0.2419], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 1.0822, 0.8703]. Recommendation = [0.0, 0.7943, 0.6638], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.8962, 1.0729]. Recommendation = [0.0, 0.7943, 0.6638], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.5617, 0.8679]. Recommendation = [0.0, 0.7943, 0.6638], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.7291, 0.3536]. Recommendation = [0.0, 0.7943, 0.6638], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.6061, 0.3411]. Recommendation = [0.0, 0.7943, 0.6638], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 1.0322, 0.6924]. Recommendation = [0.0, 0.7943, 0.6638], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 1.1081, 1.1499]. Recommendation = [0.0, 0.7943, 0.6638], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 1.2504, 1.1059]. Recommendation = [0.0, 0.7943, 0.6638], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 1.0104, 1.1139]. Recommendation = [0.0, 0.7943, 0.6638], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, -0.0978, 0.0774]. Recommendation = [0.0, 0.7943, 0.6638], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.5458, 0.4591]. Recommendation = [0.0, 0.7943, 0.6638], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.2854, -0.0874]. Recommendation = [0.0, 0.7943, 0.6638], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.5506, -0.0149]. Recommendation = [0.0, 0.7943, 0.6638], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.0735, -0.1818]. Recommendation = [0.0, 0.7943, 0.6638], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, -0.1162, -0.0430]. Recommendation = [0.0, -0.0687, -0.0196], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.7090, 0.1202]. Recommendation = [0.0, -0.0687, -0.0196], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.9333, 1.2951]. Recommendation = [0.0, -0.0687, -0.0196], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.9466, 0.5224]. Recommendation = [0.0, -0.0687, -0.0196], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.6766, 0.3153]. Recommendation = [0.0, -0.0687, -0.0196], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, -0.1852, 0.0660]. Recommendation = [0.0, -0.0687, -0.0196], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 1.0604, 1.1463]. Recommendation = [0.0, 0.7943, 0.6638], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.3652, 0.3735]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 1.1993, 1.3270]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 1.1135, 1.2029]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 1.1933, 1.2323]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 1.1048, 1.4056]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.3849, -0.1040]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 1.2793, 1.3509]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, -0.0687, -0.0196]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.9864, 1.1579]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.2741, 0.5619]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, -0.0747, 0.3198]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 1.2441, 1.4819]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 1.1524, 1.4399]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 1.1595, 1.4903]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, 0.7171, 0.9551]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, -0.2363, 0.1638]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.1911, -0.0607] = 453.9358, sampling [1.0, -0.2199, 0.2373]. Recommendation = [0.0, 1.0604, 1.1463], Current Cost = 5055.00, Rho = 1.000
