(iter 5) [0.0, -1.3915, 1.0301] = 368.4827, sampling [0.0, -0.7588, 0.7636]. Recommendation = [0.0, -1.3915, 1.0301], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.7588, 0.7636] = 449.6817, sampling [0.0, -0.4784, 0.9192]. Recommendation = [0.0, -0.7588, 0.7636], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.7588, 0.7636] = 449.6817, sampling [0.0, -0.6806, 0.6192]. Recommendation = [0.0, -0.7588, 0.7636], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -0.6806, 0.6192] = 451.0398, sampling [0.0, -0.8858, 0.6395]. Recommendation = [0.0, -0.6806, 0.6192], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, -0.6806, 0.6192] = 451.0398, sampling [0.0, -0.8078, 0.5973]. Recommendation = [0.0, -0.7654, 0.7169], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, -0.8078, 0.5973] = 452.7265, sampling [0.0, -0.4922, 0.4521]. Recommendation = [0.0, -0.8078, 0.5973], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, -0.8078, 0.5973] = 452.7265, sampling [0.0, -0.6410, 0.4915]. Recommendation = [0.0, -0.8078, 0.5973], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, -0.6410, 0.4915] = 452.9565, sampling [0.0, -0.5021, 0.5815]. Recommendation = [0.0, -0.6476, 0.5241], Current Cost = 12000.00, Rho = -1.230
(iter 11) [0.0, -0.6410, 0.4915] = 452.9565, sampling [0.0, -0.7179, 0.4311]. Recommendation = [0.0, -0.6410, 0.4915], Current Cost = 13000.00, Rho = -1.230
(iter 11) [0.0, -0.6410, 0.4915] = 452.9565, sampling [0.0, -0.8365, 0.4667]. Recommendation = [0.0, -0.6476, 0.5241], Current Cost = 14000.00, Rho = -1.230
(iter 11) [0.0, -0.6410, 0.4915] = 452.9565, sampling [0.0, -0.3976, 0.2371]. Recommendation = [0.0, -0.6476, 0.5241], Current Cost = 15000.00, Rho = -1.230
(iter 15) [0.0, -0.3976, 0.2371] = 453.7227, sampling [0.0, -0.2377, 0.3962]. Recommendation = [0.0, -0.3976, 0.2371], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, -0.3976, 0.2371] = 453.7227, sampling [0.0, -0.4247, 0.3237]. Recommendation = [0.0, -0.3976, 0.2371], Current Cost = 17000.00, Rho = -1.230
(iter 15) [0.0, -0.3976, 0.2371] = 453.7227, sampling [0.0, -0.5724, 0.1933]. Recommendation = [0.0, -0.3976, 0.2371], Current Cost = 18000.00, Rho = -1.230
(iter 15) [0.0, -0.3976, 0.2371] = 453.7227, sampling [0.0, -0.4347, 0.1218]. Recommendation = [0.0, -0.3976, 0.2371], Current Cost = 19000.00, Rho = -1.230
(iter 19) [0.0, -0.4347, 0.1218] = 453.7901, sampling [0.0, -0.2901, 0.1912]. Recommendation = [0.0, -0.4347, 0.1218], Current Cost = 20000.00, Rho = -1.230
(iter 19) [0.0, -0.4347, 0.1218] = 453.7901, sampling [0.0, -0.3164, 0.2717]. Recommendation = [0.0, -0.3835, 0.2041], Current Cost = 21000.00, Rho = -1.230
(iter 19) [0.0, -0.4347, 0.1218] = 453.7901, sampling [0.0, -0.4452, -0.0463]. Recommendation = [0.0, -0.3835, 0.2041], Current Cost = 22000.00, Rho = -1.230
(iter 19) [0.0, -0.4347, 0.1218] = 453.7901, sampling [0.0, -0.1924, 0.0799]. Recommendation = [0.0, -0.3835, 0.2041], Current Cost = 23000.00, Rho = -1.230
(iter 23) [0.0, -0.1924, 0.0799] = 454.6943, sampling [0.0, -0.0620, 0.2934]. Recommendation = [0.0, -0.1924, 0.0799], Current Cost = 24000.00, Rho = -1.230
(iter 23) [0.0, -0.1924, 0.0799] = 454.6943, sampling [0.0, -0.1065, 0.1475]. Recommendation = [0.0, -0.1924, 0.0799], Current Cost = 25000.00, Rho = -1.230
(iter 23) [0.0, -0.1924, 0.0799] = 454.6943, sampling [0.0, -0.1346, 0.6144]. Recommendation = [0.0, -0.1924, 0.0799], Current Cost = 26000.00, Rho = -1.230
(iter 23) [0.0, -0.1924, 0.0799] = 454.6943, sampling [0.0, -0.7055, 0.2551]. Recommendation = [0.0, -0.1924, 0.0799], Current Cost = 27000.00, Rho = -1.230
(iter 23) [0.0, -0.1924, 0.0799] = 454.6943, sampling [0.0, -0.1814, 0.0252]. Recommendation = [0.0, -0.1924, 0.0799], Current Cost = 28000.00, Rho = -1.230
