(iter 5) [0.0, -0.2102, 0.7054] = 411.1153, sampling [0.0, 0.0863, 1.2654]. Recommendation = [0.0, -0.2102, 0.7054], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.2102, 0.7054] = 411.1153, sampling [0.0, 0.2257, 1.9240]. Recommendation = [0.0, -0.2102, 0.7054], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.2102, 0.7054] = 411.1153, sampling [0.0, 0.2497, 0.8188]. Recommendation = [0.0, -0.2102, 0.7054], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.2102, 0.7054] = 411.1153, sampling [0.0, 0.5721, 1.1513]. Recommendation = [0.0, -0.2102, 0.7054], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -0.2102, 0.7054] = 411.1153, sampling [0.0, 0.0081, 0.7430]. Recommendation = [0.0, -0.2102, 0.7054], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -0.2102, 0.7054] = 411.1153, sampling [0.0, 0.9514, 1.3099]. Recommendation = [0.0, -0.2102, 0.7054], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, 0.9514, 1.3099] = 439.9206, sampling [0.0, 0.8541, 1.0071]. Recommendation = [0.0, 0.9514, 1.3099], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, 0.8541, 1.0071] = 448.5738, sampling [0.0, 1.2787, 1.3853]. Recommendation = [0.0, 0.8541, 1.0071], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, 1.2787, 1.3853] = 449.9873, sampling [0.0, 1.1539, 1.1095]. Recommendation = [0.0, 1.2787, 1.3853], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, 1.1539, 1.1095] = 451.3503, sampling [0.0, 1.5033, 1.7673]. Recommendation = [0.0, 1.0508, 1.2368], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, 1.1539, 1.1095] = 451.3503, sampling [0.0, 1.6947, 1.4142]. Recommendation = [0.0, 1.0508, 1.2368], Current Cost = 15000.00, Rho = -1.230
(iter 13) [0.0, 1.1539, 1.1095] = 451.3503, sampling [0.0, 1.1703, 1.5217]. Recommendation = [0.0, 1.0508, 1.2368], Current Cost = 16000.00, Rho = -1.230
(iter 16) [0.0, 1.1703, 1.5217] = 453.9568, sampling [0.0, 1.1086, 1.7581]. Recommendation = [0.0, 1.0508, 1.2368], Current Cost = 17000.00, Rho = -1.230
(iter 16) [0.0, 1.1703, 1.5217] = 453.9568, sampling [0.0, 1.0508, 1.2368]. Recommendation = [0.0, 1.0508, 1.2368], Current Cost = 18000.00, Rho = -1.230
(iter 18) [0.0, 1.0508, 1.2368] = 454.5383, sampling [0.0, 1.4017, 1.9067]. Recommendation = [0.0, 1.1981, 1.3697], Current Cost = 19000.00, Rho = -1.230
(iter 19) [0.0, 1.4017, 1.9067] = 455.8015, sampling [0.0, 1.7325, 1.9881]. Recommendation = [0.0, 1.4017, 1.9067], Current Cost = 20000.00, Rho = -1.230
(iter 19) [0.0, 1.4017, 1.9067] = 455.8015, sampling [0.0, 0.5411, 0.8757]. Recommendation = [0.0, 1.4017, 1.9067], Current Cost = 21000.00, Rho = -1.230
(iter 19) [0.0, 1.4017, 1.9067] = 455.8015, sampling [0.0, 0.9880, 1.9950]. Recommendation = [0.0, 1.4017, 1.9067], Current Cost = 22000.00, Rho = -1.230
(iter 19) [0.0, 1.4017, 1.9067] = 455.8015, sampling [0.0, 0.9772, 0.8628]. Recommendation = [0.0, 1.4017, 1.9067], Current Cost = 23000.00, Rho = -1.230
(iter 19) [0.0, 1.4017, 1.9067] = 455.8015, sampling [0.0, 0.7595, 0.8680]. Recommendation = [0.0, 1.4017, 1.9067], Current Cost = 24000.00, Rho = -1.230
(iter 19) [0.0, 1.4017, 1.9067] = 455.8015, sampling [0.0, 0.5309, 0.5716]. Recommendation = [0.0, 1.4017, 1.9067], Current Cost = 25000.00, Rho = -1.230
(iter 19) [0.0, 1.4017, 1.9067] = 455.8015, sampling [0.0, 0.8278, 0.6921]. Recommendation = [0.0, 1.4017, 1.9067], Current Cost = 26000.00, Rho = -1.230
(iter 26) [0.0, 0.8278, 0.6921] = 456.2657, sampling [0.0, 0.2337, 0.3719]. Recommendation = [0.0, 0.8784, 0.8677], Current Cost = 27000.00, Rho = -1.230
(iter 26) [0.0, 0.8278, 0.6921] = 456.2657, sampling [0.0, 0.2310, 0.5729]. Recommendation = [0.0, 0.8784, 0.8677], Current Cost = 28000.00, Rho = -1.230
(iter 26) [0.0, 0.8278, 0.6921] = 456.2657, sampling [0.0, 0.5203, 0.3402]. Recommendation = [0.0, 0.8784, 0.8677], Current Cost = 29000.00, Rho = -1.230
(iter 26) [0.0, 0.8278, 0.6921] = 456.2657, sampling [0.0, 0.3559, 0.4906]. Recommendation = [0.0, 0.8784, 0.8677], Current Cost = 30000.00, Rho = -1.230
(iter 26) [0.0, 0.8278, 0.6921] = 456.2657, sampling [0.0, 0.7877, 0.4762]. Recommendation = [0.0, 0.8784, 0.8677], Current Cost = 31000.00, Rho = -1.230
(iter 26) [0.0, 0.8278, 0.6921] = 456.2657, sampling [0.0, 0.6296, 0.5297]. Recommendation = [0.0, 0.6296, 0.5297], Current Cost = 32000.00, Rho = -1.230
(iter 26) [0.0, 0.8278, 0.6921] = 456.2657, sampling [0.0, 1.1604, 0.8112]. Recommendation = [0.0, 0.8278, 0.6921], Current Cost = 33000.00, Rho = -1.230
(iter 26) [0.0, 0.8278, 0.6921] = 456.2657, sampling [0.0, -0.1029, 0.4986]. Recommendation = [0.0, 0.8278, 0.6921], Current Cost = 34000.00, Rho = -1.230
(iter 26) [0.0, 0.8278, 0.6921] = 456.2657, sampling [0.0, 0.3065, 0.1086]. Recommendation = [0.0, 0.8278, 0.6921], Current Cost = 35000.00, Rho = -1.230
(iter 26) [0.0, 0.8278, 0.6921] = 456.2657, sampling [0.0, 0.0663, 0.2729]. Recommendation = [0.0, 0.8278, 0.6921], Current Cost = 36000.00, Rho = -1.230
(iter 26) [0.0, 0.8278, 0.6921] = 456.2657, sampling [0.0, 0.2588, 0.2788]. Recommendation = [0.0, 0.8278, 0.6921], Current Cost = 37000.00, Rho = -1.230
(iter 26) [0.0, 0.8278, 0.6921] = 456.2657, sampling [0.0, 0.6536, 0.1413]. Recommendation = [0.0, 0.8278, 0.6921], Current Cost = 38000.00, Rho = -1.230
(iter 26) [0.0, 0.8278, 0.6921] = 456.2657, sampling [0.0, 0.7022, 0.3105]. Recommendation = [0.0, 0.8278, 0.6921], Current Cost = 39000.00, Rho = -1.230
(iter 26) [0.0, 0.8278, 0.6921] = 456.2657, sampling [0.0, 0.9436, 0.5553]. Recommendation = [0.0, 0.5939, 0.4393], Current Cost = 40000.00, Rho = -1.230
(iter 26) [0.0, 0.8278, 0.6921] = 456.2657, sampling [0.0, 1.3869, 1.7925]. Recommendation = [0.0, 0.5939, 0.4393], Current Cost = 41000.00, Rho = -1.230
