(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.4538, -0.1289]. Recommendation = [0.0, -0.6561, 0.1165], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.3639, 0.1569]. Recommendation = [0.0, -0.6561, 0.1165], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.3504, -0.0290]. Recommendation = [0.0, -0.3639, 0.1569], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.5610, 0.0349]. Recommendation = [0.0, -0.3639, 0.1569], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.0873, 0.0845]. Recommendation = [0.0, -0.3639, 0.1569], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.1724, -0.2217]. Recommendation = [0.0, -0.3639, 0.1569], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.2502, 0.2412]. Recommendation = [0.0, -0.3639, 0.1569], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.0991, -0.1409]. Recommendation = [0.0, -0.3639, 0.1569], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.4256, -0.3975]. Recommendation = [0.0, -0.3639, 0.1569], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.0343, 0.2239]. Recommendation = [0.0, -0.3639, 0.1569], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.0107, 0.0273]. Recommendation = [0.0, -0.3639, 0.1569], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.0900, 0.3078]. Recommendation = [0.0, 0.0107, 0.0273], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.4736, 0.2706]. Recommendation = [0.0, 0.0107, 0.0273], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.3660, 0.2514]. Recommendation = [0.0, 0.0107, 0.0273], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.3455, -0.1182]. Recommendation = [0.0, 0.0107, 0.0273], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.0379, -0.1720]. Recommendation = [0.0, 0.0107, 0.0273], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.1753, 0.0149]. Recommendation = [0.0, 0.0107, 0.0273], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.1085, -0.0263]. Recommendation = [0.0, 0.1085, -0.0263], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.2268, 0.2113]. Recommendation = [0.0, 0.0107, 0.0273], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.1648, 0.3556]. Recommendation = [0.0, 0.0107, 0.0273], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.1473, 0.2339]. Recommendation = [0.0, 0.0107, 0.0273], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.2991, 0.1201]. Recommendation = [0.0, 0.0107, 0.0273], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.2222, -0.1446]. Recommendation = [0.0, 0.2991, 0.1201], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.0063, -0.2794]. Recommendation = [0.0, 0.2991, 0.1201], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.1924, -0.0443]. Recommendation = [0.0, 0.2991, 0.1201], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.2301, -0.3909]. Recommendation = [0.0, 0.2991, 0.1201], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.3761, 0.2018]. Recommendation = [0.0, 0.2991, 0.1201], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.4644, 0.0475]. Recommendation = [0.0, 0.2693, 0.1610], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.3018, -0.1093]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.3909, 0.3427]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.2914, 0.3329]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.3879, 0.1474]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.0004, 0.5163]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.1837, 0.3702]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.5595, 0.1560]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.4563, 0.3290]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.4617, -0.0622]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.1426, -0.3159]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.4333, 0.3766]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.3950, 0.2977]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.0296, 0.3615]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.3313, 0.6140]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.5727, 0.5009]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.6864, 0.3117]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.6282, 0.4516]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.5128, 0.5209]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.5790, 0.0371]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.2693, 0.1610]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.2778, -0.2135]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.1570, 0.2760]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.0643, -0.4574]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.2086, 0.5304]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.3962, -0.0333]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.6340, 0.2952]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.5891, -0.1570]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.4395, 0.5447]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.5802, 0.4318]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.7228, 0.1244]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.2701, 0.6908]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.1766, -0.2988]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, -0.5993, 0.1049]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.7251, 0.2451]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.7615, 0.3977]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.6439, 0.6110]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.7565, 0.4636]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.6561, 0.1165] = 443.6958, sampling [1.0, 0.4270, 0.8500]. Recommendation = [0.0, 0.3879, 0.1474], Current Cost = 5070.00, Rho = 1.000
