(iter 10) [0.0, -0.6636, 0.4910] = 453.2760, sampling [1.0, -0.1355, -0.1325]. Recommendation = [0.0, -0.6636, 0.4910], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6636, 0.4910] = 453.2760, sampling [1.0, -0.1643, 0.3466]. Recommendation = [0.0, -0.6636, 0.4910], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6636, 0.4910] = 453.2760, sampling [1.0, -0.5911, 0.0108]. Recommendation = [0.0, -0.6636, 0.4910], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6636, 0.4910] = 453.2760, sampling [1.0, 0.1183, -0.3628]. Recommendation = [0.0, -0.3380, 0.2082], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6636, 0.4910] = 453.2760, sampling [1.0, 0.2120, -0.0159]. Recommendation = [0.0, -0.3380, 0.2082], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6636, 0.4910] = 453.2760, sampling [1.0, -1.1119, 0.5895]. Recommendation = [0.0, -0.2486, 0.1358], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6636, 0.4910] = 453.2760, sampling [1.0, -0.7293, 0.9209]. Recommendation = [0.0, -0.2486, 0.1358], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6636, 0.4910] = 453.2760, sampling [1.0, -0.4199, -0.4133]. Recommendation = [0.0, -0.0392, -0.0505], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6636, 0.4910] = 453.2760, sampling [1.0, -0.3337, 0.7613]. Recommendation = [0.0, -0.2647, 0.1017], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6636, 0.4910] = 453.2760, sampling [1.0, -0.3303, 0.0658]. Recommendation = [0.0, -0.2647, 0.1017], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6636, 0.4910] = 453.2760, sampling [1.0, 0.2480, 0.3646]. Recommendation = [0.0, 0.0491, -0.0312], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6636, 0.4910] = 453.2760, sampling [1.0, -0.4871, 0.3509]. Recommendation = [0.0, -0.0105, 0.0214], Current Cost = 5016.00, Rho = 1.000
