(iter 5) [0.0, 0.5966, -0.4429] = 392.3255, sampling [0.0, 0.7753, 0.1642]. Recommendation = [0.0, 0.5966, -0.4429], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.7753, 0.1642] = 437.1690, sampling [0.0, 1.0044, -0.2068]. Recommendation = [0.0, 0.7753, 0.1642], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.7753, 0.1642] = 437.1690, sampling [0.0, 0.6683, 0.5975]. Recommendation = [0.0, 0.7753, 0.1642], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, 0.6683, 0.5975] = 453.9137, sampling [0.0, 0.5378, 0.2971]. Recommendation = [0.0, 0.6683, 0.5975], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 0.5378, 0.2971] = 456.0801, sampling [0.0, 0.7816, 0.4146]. Recommendation = [0.0, 0.5378, 0.2971], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 0.5378, 0.2971] = 456.0801, sampling [0.0, 0.4007, 0.5578]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 0.5378, 0.2971] = 456.0801, sampling [0.0, 0.4918, -0.0256]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 0.5378, 0.2971] = 456.0801, sampling [0.0, 0.6556, 0.8720]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, 0.5378, 0.2971] = 456.0801, sampling [0.0, 0.9483, 0.6394]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 13000.00, Rho = -1.230
(iter 8) [0.0, 0.5378, 0.2971] = 456.0801, sampling [0.0, 0.2527, 0.2892]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 14000.00, Rho = -1.230
(iter 8) [0.0, 0.5378, 0.2971] = 456.0801, sampling [0.0, 0.5347, 0.1359]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 15000.00, Rho = -1.230
(iter 8) [0.0, 0.5378, 0.2971] = 456.0801, sampling [0.0, 0.3365, 0.7788]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 16000.00, Rho = -1.230
(iter 8) [0.0, 0.5378, 0.2971] = 456.0801, sampling [0.0, 1.2242, 0.4252]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 17000.00, Rho = -1.230
(iter 8) [0.0, 0.5378, 0.2971] = 456.0801, sampling [0.0, 0.9437, 0.9532]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 18000.00, Rho = -1.230
(iter 8) [0.0, 0.5378, 0.2971] = 456.0801, sampling [0.0, 0.7785, 0.7706]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 19000.00, Rho = -1.230
(iter 8) [0.0, 0.5378, 0.2971] = 456.0801, sampling [0.0, 0.6477, 1.1257]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 20000.00, Rho = -1.230
(iter 8) [0.0, 0.5378, 0.2971] = 456.0801, sampling [0.0, 0.3747, 0.0537]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 21000.00, Rho = -1.230
(iter 8) [0.0, 0.5378, 0.2971] = 456.0801, sampling [0.0, 0.6109, 0.3689]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 22000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 1.0017, 0.8186]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 23000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 0.5453, 0.6764]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 24000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 0.6152, -0.1226]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 25000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 0.4087, 0.4515]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 26000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 0.8633, 0.5154]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 27000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 0.2374, -0.1461]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 28000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 0.1970, 0.0265]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 29000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 0.1623, 0.4960]. Recommendation = [0.0, 0.3010, -0.0402], Current Cost = 30000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 0.3010, -0.0402]. Recommendation = [0.0, 0.3010, -0.0402], Current Cost = 31000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 0.3932, -0.3125]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 32000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 0.0266, 0.1831]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 33000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 0.1115, 0.2594]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 34000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 1.0682, 1.2013]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 35000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 1.2060, 0.8889]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 36000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 0.8500, 1.0879]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 37000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 0.8892, 1.3790]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 38000.00, Rho = -1.230
(iter 22) [0.0, 0.6109, 0.3689] = 456.1468, sampling [0.0, 1.0522, 1.1059]. Recommendation = [0.0, 0.6109, 0.3689], Current Cost = 39000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 1.2297, 1.1163]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 40000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 0.5182, 0.5219]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 41000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 0.9285, 0.3528]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 42000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 0.6273, 1.5571]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 43000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 0.7669, 0.9023]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 44000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, -0.0192, -0.2036]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 45000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 0.1177, -0.1960]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 46000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, -0.0881, 0.0209]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 47000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, -0.0456, 0.3494]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 48000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 0.2011, -0.4015]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 49000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 0.0125, 0.7041]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 50000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, -0.0298, 0.0939]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 51000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 0.2666, -0.2609]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 52000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 1.2216, 1.4216]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 53000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 1.0563, 1.3681]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 54000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 1.2716, 1.2673]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 55000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 1.4649, 0.9077]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 56000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 0.6907, 0.1149]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 57000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 0.3083, 0.3378]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 58000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 1.0500, 0.6967]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 59000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 0.9859, 1.5879]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 60000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 0.5136, 0.8756]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 61000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 0.0930, 0.3476]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 62000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, 0.3250, -0.1195]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 63000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, -0.2758, 0.2847]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 64000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, -0.1368, 0.1233]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 65000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, -0.1079, 0.5012]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 66000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, -0.2264, 0.0084]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 67000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, -0.1438, -0.1855]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 68000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, -0.2800, 0.1300]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 69000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, -0.0817, 0.2813]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 70000.00, Rho = -1.230
(iter 39) [0.0, 1.0522, 1.1059] = 456.2971, sampling [0.0, -0.1718, 0.3965]. Recommendation = [0.0, 1.0522, 1.1059], Current Cost = 71000.00, Rho = -1.230
