(iter 10) [0.0, -0.2875, -0.0028] = 453.9129, sampling [1.0, -0.1383, 0.6184]. Recommendation = [0.0, -0.2875, -0.0028], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2875, -0.0028] = 453.9129, sampling [1.0, -0.0578, 1.1854]. Recommendation = [0.0, -0.2875, -0.0028], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2875, -0.0028] = 453.9129, sampling [1.0, 0.1185, 0.3410]. Recommendation = [0.0, -0.2875, -0.0028], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2875, -0.0028] = 453.9129, sampling [1.0, 0.1711, 0.7555]. Recommendation = [0.0, -0.2875, -0.0028], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2875, -0.0028] = 453.9129, sampling [1.0, -0.2217, 0.2798]. Recommendation = [0.0, -0.2875, -0.0028], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2875, -0.0028] = 453.9129, sampling [1.0, -0.5697, 0.9542]. Recommendation = [0.0, -0.2875, -0.0028], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2875, -0.0028] = 453.9129, sampling [1.0, -0.5629, 0.4464]. Recommendation = [0.0, -0.2875, -0.0028], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2875, -0.0028] = 453.9129, sampling [1.0, -0.3762, 0.7395]. Recommendation = [0.0, -0.2939, 0.4104], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2875, -0.0028] = 453.9129, sampling [1.0, -0.5501, 1.3377]. Recommendation = [0.0, -0.2939, 0.4104], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2875, -0.0028] = 453.9129, sampling [1.0, 0.0035, 0.0677]. Recommendation = [0.0, -0.2939, 0.4104], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2875, -0.0028] = 453.9129, sampling [1.0, 0.3734, 0.3823]. Recommendation = [0.0, -0.0700, 0.1707], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2875, -0.0028] = 453.9129, sampling [1.0, 0.3589, 1.5778]. Recommendation = [0.0, -0.0700, 0.1707], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2875, -0.0028] = 453.9129, sampling [1.0, 0.4958, 0.5958]. Recommendation = [0.0, -0.0700, 0.1707], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2875, -0.0028] = 453.9129, sampling [1.0, -0.9804, 0.8318]. Recommendation = [0.0, -0.0700, 0.1707], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2875, -0.0028] = 453.9129, sampling [1.0, -1.1006, 1.2004]. Recommendation = [0.0, -0.0700, 0.1707], Current Cost = 5019.00, Rho = 1.000
