(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.1019, -0.3017]. Recommendation = [0.0, 0.4509, -0.6473], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.0341, 0.1686]. Recommendation = [0.0, 0.1019, -0.3017], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.2408, -0.0494]. Recommendation = [0.0, 0.0341, 0.1686], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.0030, -0.0789]. Recommendation = [0.0, 0.2408, -0.0494], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.2243, 0.5333]. Recommendation = [0.0, 0.0818, 0.0292], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.2133, 0.2474]. Recommendation = [0.0, 0.0818, 0.0292], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.0492, 0.4974]. Recommendation = [0.0, 0.0818, 0.0292], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.2483, -0.1173]. Recommendation = [0.0, 0.0818, 0.0292], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.2788, -0.2801]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.4736, 0.1727]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.5458, 0.6891]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.4325, 0.3412]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.3413, 0.8124]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.3384, 0.0471]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.6514, 0.4378]. Recommendation = [0.0, -0.2173, -0.0262], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.4592, 0.5150]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.1599, -0.3111]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.1742, -0.5336]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.1879, 0.2551]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.0033, 0.3282]. Recommendation = [0.0, 0.0818, 0.0292], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.0818, 0.0292]. Recommendation = [0.0, 0.0818, 0.0292], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.5490, -0.1367]. Recommendation = [0.0, -0.2173, -0.0262], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.6569, 0.2701]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.7628, 0.8822]. Recommendation = [0.0, -0.5726, 0.3906], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.7453, 0.6210]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.5959, 1.0304]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.3458, -0.2597]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.4795, 0.0136]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.0468, -0.1860]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.8574, 0.3948]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.9400, 0.6596]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.3308, 0.1273]. Recommendation = [0.0, -0.0265, -0.0072], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.3666, 0.4859]. Recommendation = [0.0, 0.1978, 0.0054], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.0374, 0.7690]. Recommendation = [0.0, 0.1978, 0.0054], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.3271, 0.3160]. Recommendation = [0.0, 0.1978, 0.0054], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.4145, -0.0527]. Recommendation = [0.0, 0.1978, 0.0054], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.2173, -0.0262]. Recommendation = [0.0, 0.1978, 0.0054], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.9704, 0.9692]. Recommendation = [0.0, 0.1978, 0.0054], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.8380, 1.0899]. Recommendation = [0.0, 0.1978, 0.0054], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.8696, 0.8499]. Recommendation = [0.0, 0.1978, 0.0054], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.4772, 0.2036]. Recommendation = [0.0, 0.1978, 0.0054], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.1653, 0.4466]. Recommendation = [0.0, 0.3547, 0.2290], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.3556, 0.2068]. Recommendation = [0.0, 0.3547, 0.2290], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.8052, 0.1176]. Recommendation = [0.0, 0.3547, 0.2290], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -1.1893, 0.7874]. Recommendation = [0.0, 0.3547, 0.2290], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.3411, -0.4830]. Recommendation = [0.0, 0.3547, 0.2290], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.1816, -0.5704]. Recommendation = [0.0, 0.3547, 0.2290], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.9769, 0.7754]. Recommendation = [0.0, 0.3547, 0.2290], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -1.1347, 1.0584]. Recommendation = [0.0, 0.3547, 0.2290], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.8989, 1.3004]. Recommendation = [0.0, 0.3547, 0.2290], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.9807, 1.1747]. Recommendation = [0.0, 0.3547, 0.2290], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.0151, -0.5434]. Recommendation = [0.0, 0.3547, 0.2290], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.2952, 0.8585]. Recommendation = [0.0, 0.3547, 0.2290], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.6190, 0.3849]. Recommendation = [0.0, 0.3547, 0.2290], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.5574, 0.5369]. Recommendation = [0.0, 0.4277, 0.3487], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.4277, 0.3487]. Recommendation = [0.0, 0.4277, 0.3487], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.6459, 0.1774]. Recommendation = [0.0, 0.5339, 0.4761], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.5235, 0.0700]. Recommendation = [0.0, 0.1978, 0.0054], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.5881, -0.2297]. Recommendation = [0.0, 0.3882, 0.0871], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.3956, -0.2666]. Recommendation = [0.0, 0.4716, 0.1645], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, 0.4916, 0.7091]. Recommendation = [0.0, 0.3882, 0.0871], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.4509, -0.6473] = 383.6354, sampling [1.0, -0.1628, -0.1334]. Recommendation = [0.0, 0.3882, 0.0871], Current Cost = 5066.00, Rho = 1.000
