(iter 5) [0.0, 0.0297, 0.2811] = 447.5068, sampling [0.0, -0.3556, 0.8630]. Recommendation = [0.0, 0.0297, 0.2811], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.0297, 0.2811] = 447.5068, sampling [0.0, 0.1288, 0.7356]. Recommendation = [0.0, 0.0297, 0.2811], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.0297, 0.2811] = 447.5068, sampling [0.0, -0.3289, 0.3750]. Recommendation = [0.0, 0.0297, 0.2811], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.0297, 0.2811] = 447.5068, sampling [0.0, -0.6296, 0.6184]. Recommendation = [0.0, -0.1808, 0.3970], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, -0.6296, 0.6184] = 448.7186, sampling [0.0, -0.8322, 1.1176]. Recommendation = [0.0, -0.2365, 0.5358], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, -0.6296, 0.6184] = 448.7186, sampling [0.0, -0.3025, 1.4083]. Recommendation = [0.0, -0.6296, 0.6184], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, -0.6296, 0.6184] = 448.7186, sampling [0.0, -0.8193, 0.7628]. Recommendation = [0.0, -0.6296, 0.6184], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, -0.8193, 0.7628] = 452.1511, sampling [0.0, -0.2195, 0.6136]. Recommendation = [0.0, -0.7166, 0.6907], Current Cost = 12000.00, Rho = -1.230
(iter 11) [0.0, -0.8193, 0.7628] = 452.1511, sampling [0.0, -1.1498, 0.8543]. Recommendation = [0.0, -0.7166, 0.6907], Current Cost = 13000.00, Rho = -1.230
(iter 11) [0.0, -0.8193, 0.7628] = 452.1511, sampling [0.0, -1.2149, 1.5357]. Recommendation = [0.0, -0.8193, 0.7628], Current Cost = 14000.00, Rho = -1.230
(iter 11) [0.0, -0.8193, 0.7628] = 452.1511, sampling [0.0, -1.0617, 1.2752]. Recommendation = [0.0, -0.8193, 0.7628], Current Cost = 15000.00, Rho = -1.230
