(iter 5) [0.0, -0.4895, 0.3435] = 453.0011, sampling [0.0, 0.5764, 1.2155]. Recommendation = [0.0, -0.4895, 0.3435], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.4895, 0.3435] = 453.0011, sampling [0.0, -0.0655, 1.2897]. Recommendation = [0.0, -0.4895, 0.3435], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.4895, 0.3435] = 453.0011, sampling [0.0, 0.4670, 0.5251]. Recommendation = [0.0, -0.4895, 0.3435], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.4895, 0.3435] = 453.0011, sampling [0.0, 0.0231, 0.3532]. Recommendation = [0.0, -0.4895, 0.3435], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -0.4895, 0.3435] = 453.0011, sampling [0.0, 0.9148, 0.8390]. Recommendation = [0.0, -0.4895, 0.3435], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 1.2845, 1.2643]. Recommendation = [0.0, 0.9148, 0.8390], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 1.3086, 0.8092]. Recommendation = [0.0, 0.9148, 0.8390], Current Cost = 11000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 0.6048, 0.7965]. Recommendation = [0.0, 0.9148, 0.8390], Current Cost = 12000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 1.0662, 1.6068]. Recommendation = [0.0, 0.9148, 0.8390], Current Cost = 13000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 1.0622, 1.0551]. Recommendation = [0.0, 0.9148, 0.8390], Current Cost = 14000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 0.8831, 0.4917]. Recommendation = [0.0, 0.9148, 0.8390], Current Cost = 15000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 0.4096, 0.1785]. Recommendation = [0.0, 0.9148, 0.8390], Current Cost = 16000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 0.2149, 0.5996]. Recommendation = [0.0, 0.9148, 0.8390], Current Cost = 17000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 0.6990, 0.1977]. Recommendation = [0.0, 0.9148, 0.8390], Current Cost = 18000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 0.6668, 0.4136]. Recommendation = [0.0, 0.5152, 0.3185], Current Cost = 19000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 0.9770, 1.3916]. Recommendation = [0.0, 0.5152, 0.3185], Current Cost = 20000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, -0.2377, 0.3228]. Recommendation = [0.0, 0.5152, 0.3185], Current Cost = 21000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 1.4903, 1.5123]. Recommendation = [0.0, 0.5152, 0.3185], Current Cost = 22000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 0.8650, 1.0923]. Recommendation = [0.0, 0.5152, 0.3185], Current Cost = 23000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 0.7632, 0.6635]. Recommendation = [0.0, 0.5152, 0.3185], Current Cost = 24000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 1.1098, 1.9733]. Recommendation = [0.0, 0.5152, 0.3185], Current Cost = 25000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 0.0657, 0.0844]. Recommendation = [0.0, 0.5152, 0.3185], Current Cost = 26000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 0.2368, 0.1936]. Recommendation = [0.0, 0.3906, 0.2483], Current Cost = 27000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 1.1708, 0.2788]. Recommendation = [0.0, 0.3906, 0.2483], Current Cost = 28000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 0.7258, 1.7549]. Recommendation = [0.0, 0.3906, 0.2483], Current Cost = 29000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 0.4824, 0.3383]. Recommendation = [0.0, 0.3906, 0.2483], Current Cost = 30000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 0.3779, -0.1031]. Recommendation = [0.0, 0.3906, 0.2483], Current Cost = 31000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 0.6365, -0.0166]. Recommendation = [0.0, 0.9148, 0.8390], Current Cost = 32000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 1.3183, 1.7702]. Recommendation = [0.0, 0.4317, 0.0675], Current Cost = 33000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 1.2715, 1.5519]. Recommendation = [0.0, 0.4317, 0.0675], Current Cost = 34000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, -0.4641, 0.6401]. Recommendation = [0.0, 0.4317, 0.0675], Current Cost = 35000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, -0.1922, 0.4787]. Recommendation = [0.0, 0.4317, 0.0675], Current Cost = 36000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 1.8497, 1.2454]. Recommendation = [0.0, 0.4317, 0.0675], Current Cost = 37000.00, Rho = -1.230
(iter 9) [0.0, 0.9148, 0.8390] = 456.2923, sampling [0.0, 1.1466, 1.3544]. Recommendation = [0.0, 0.4317, 0.0675], Current Cost = 38000.00, Rho = -1.230
