(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.0374, -0.0036]. Recommendation = [0.0, -0.9211, 0.5388], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.3903, 0.3543]. Recommendation = [0.0, -0.0374, -0.0036], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.2248, 0.3768]. Recommendation = [0.0, -0.0374, -0.0036], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.4025, -0.0569]. Recommendation = [0.0, -0.0374, -0.0036], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.0563, -0.3937]. Recommendation = [0.0, 0.0250, 0.1618], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.3808, -0.0162]. Recommendation = [0.0, 0.0250, 0.1618], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.1250, 0.3498]. Recommendation = [0.0, -0.1475, 0.0591], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.6671, 0.4669]. Recommendation = [0.0, -0.1475, 0.0591], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.4059, 0.2060]. Recommendation = [0.0, -0.1475, 0.0591], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.3362, 0.7143]. Recommendation = [0.0, -0.1475, 0.0591], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.3762, 0.7323]. Recommendation = [0.0, 0.3099, 0.1048], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.7202, 0.1459]. Recommendation = [0.0, -0.1475, 0.0591], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.9751, 0.7216]. Recommendation = [0.0, 0.5539, 0.3053], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.2131, -0.2368]. Recommendation = [0.0, -0.1475, 0.0591], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.1945, -0.0978]. Recommendation = [0.0, -0.2476, 0.0088], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.9263, 0.4404]. Recommendation = [0.0, -0.2476, 0.0088], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.7290, 0.4038]. Recommendation = [0.0, -0.2476, 0.0088], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.7905, 0.9841]. Recommendation = [0.0, -0.2476, 0.0088], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.6834, 0.6867]. Recommendation = [0.0, -0.2476, 0.0088], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.0543, 0.6771]. Recommendation = [0.0, -0.2476, 0.0088], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.4265, -0.3040]. Recommendation = [0.0, -0.2476, 0.0088], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.0250, 0.1618]. Recommendation = [0.0, -0.2476, 0.0088], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 1.2352, 0.8520]. Recommendation = [0.0, -0.2476, 0.0088], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.6959, 0.5780]. Recommendation = [0.0, -0.2476, 0.0088], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.1751, -0.5435]. Recommendation = [0.0, -0.2476, 0.0088], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.4893, 0.3829]. Recommendation = [0.0, -0.2476, 0.0088], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.6102, 0.0624]. Recommendation = [0.0, -0.2476, 0.0088], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.4337, 1.1455]. Recommendation = [0.0, -0.4310, 0.1292], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 1.0538, 1.0779]. Recommendation = [0.0, -0.4310, 0.1292], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.4725, 0.2234]. Recommendation = [0.0, -0.4310, 0.1292], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 1.2975, 0.4717]. Recommendation = [0.0, 0.9054, 0.8304], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.2154, -0.6076]. Recommendation = [0.0, 0.9054, 0.8304], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.6412, -0.0717]. Recommendation = [0.0, 0.9054, 0.8304], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.2476, 0.0088]. Recommendation = [0.0, 0.9054, 0.8304], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.9396, 1.3450]. Recommendation = [0.0, 0.9054, 0.8304], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.5388, 0.3699]. Recommendation = [0.0, -0.5388, 0.3699], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.1893, -0.2728]. Recommendation = [0.0, -0.4310, 0.1292], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.2843, 0.5291]. Recommendation = [0.0, -0.4310, 0.1292], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.4478, -0.3405]. Recommendation = [0.0, -0.4310, 0.1292], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.3099, 0.1048]. Recommendation = [0.0, 1.0538, 1.0779], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 1.2121, 1.2364]. Recommendation = [0.0, 1.0538, 1.0779], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.0996, 1.0240]. Recommendation = [0.0, 1.0538, 1.0779], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, -0.5783, 0.8361]. Recommendation = [0.0, 1.0538, 1.0779], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.9054, 0.8304]. Recommendation = [0.0, 1.0538, 1.0779], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.5450, 0.8455]. Recommendation = [0.0, 0.9054, 0.8304], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.9211, 0.5388] = 443.0204, sampling [1.0, 0.3234, 0.4915]. Recommendation = [0.0, 0.9054, 0.8304], Current Cost = 5050.00, Rho = 1.000
