(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.1595, 0.3951]. Recommendation = [0.0, 1.0659, -0.3798], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.2874, 0.6111]. Recommendation = [0.0, 0.1595, 0.3951], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.1546, 0.1993]. Recommendation = [0.0, 0.1595, 0.3951], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.0066, 0.8814]. Recommendation = [0.0, -0.1546, 0.1993], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.2279, 0.0270]. Recommendation = [0.0, -0.1546, 0.1993], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.5251, 0.1782]. Recommendation = [0.0, 0.0137, 0.2469], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.6013, 0.6509]. Recommendation = [0.0, 0.3023, 0.2070], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.4362, 0.4559]. Recommendation = [0.0, 0.3023, 0.2070], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.7935, 0.3323]. Recommendation = [0.0, 0.3023, 0.2070], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.5049, 0.1711]. Recommendation = [0.0, 0.3023, 0.2070], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.1337, -0.1122]. Recommendation = [0.0, 0.4462, 0.2670], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.7151, 0.4999]. Recommendation = [0.0, 0.4462, 0.2670], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.2660, 0.7555]. Recommendation = [0.0, 0.4462, 0.2670], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.2571, 0.3731]. Recommendation = [0.0, 0.4462, 0.2670], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.6445, -0.1236]. Recommendation = [0.0, 0.4462, 0.2670], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.4933, -0.1785]. Recommendation = [0.0, 0.3023, 0.2070], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.8501, 0.1202]. Recommendation = [0.0, 0.4462, 0.2670], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.1817, -0.2529]. Recommendation = [0.0, 0.4462, 0.2670], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.4744, 1.0091]. Recommendation = [0.0, 0.0506, 0.0360], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.5012, 0.4810]. Recommendation = [0.0, 0.0506, 0.0360], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.0506, 0.0360]. Recommendation = [0.0, 0.0506, 0.0360], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.3023, 0.2070]. Recommendation = [0.0, 0.4462, 0.2670], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.4048, 0.0080]. Recommendation = [0.0, 0.1524, -0.0201], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.5817, 0.7415]. Recommendation = [0.0, 0.1524, -0.0201], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.0334, 0.5935]. Recommendation = [0.0, 0.1524, -0.0201], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.8133, 0.0878]. Recommendation = [0.0, 0.1524, -0.0201], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.4692, -0.0287]. Recommendation = [0.0, 0.1524, -0.0201], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.6083, 1.0317]. Recommendation = [0.0, 0.1524, -0.0201], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.9997, 0.5489]. Recommendation = [0.0, 0.1524, -0.0201], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.8250, 0.6707]. Recommendation = [0.0, 0.1524, -0.0201], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 1.0360, 0.9431]. Recommendation = [0.0, 0.7505, 0.5964], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -1.0239, 0.5134]. Recommendation = [0.0, 0.1524, -0.0201], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.9372, 0.8918]. Recommendation = [0.0, 0.1524, -0.0201], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.1664, -0.3603]. Recommendation = [0.0, 0.1524, -0.0201], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.7395, 0.8086]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.7512, 0.2831]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.8943, 1.2636]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.8823, 1.0148]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.2140, 1.1704]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 1.2672, 0.7470]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.0137, 0.2469]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.7566, 0.8643]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.8129, 1.2654]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.3586, 1.3634]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 1.0909, 0.2153]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.6811, -0.0652]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 1.2525, 1.3263]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 1.2434, 1.0717]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 1.1253, 1.2177]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.9932, 1.5615]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.5936, 1.3475]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.0451, -0.1802]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.8742, 0.5799]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, -0.8412, 1.0548]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 1.5607, 1.2369]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 1.0659, -0.3798] = 226.4648, sampling [1.0, 0.3524, -0.2200]. Recommendation = [0.0, 0.1037, -0.0530], Current Cost = 5060.00, Rho = 1.000
