(iter 5) [0.0, 0.2117, -0.3366] = 441.1322, sampling [0.0, 0.3489, 0.0045]. Recommendation = [0.0, 0.2117, -0.3366], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.3489, 0.0045] = 454.5022, sampling [0.0, 0.5820, -0.2417]. Recommendation = [0.0, 0.3489, 0.0045], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.3489, 0.0045] = 454.5022, sampling [0.0, 0.2732, 0.4029]. Recommendation = [0.0, 0.3489, 0.0045], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.3489, 0.0045] = 454.5022, sampling [0.0, 0.5968, 0.2995]. Recommendation = [0.0, 0.3489, 0.0045], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 0.5968, 0.2995] = 455.8161, sampling [0.0, 0.4185, 0.8750]. Recommendation = [0.0, 0.4034, 0.1495], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 0.5968, 0.2995] = 455.8161, sampling [0.0, 0.1177, 0.1583]. Recommendation = [0.0, 0.4034, 0.1495], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 0.5968, 0.2995] = 455.8161, sampling [0.0, 0.4034, 0.1495]. Recommendation = [0.0, 0.4034, 0.1495], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, 0.4034, 0.1495] = 455.9266, sampling [0.0, 0.6118, 0.5651]. Recommendation = [0.0, 0.2239, 0.1811], Current Cost = 12000.00, Rho = -1.230
(iter 11) [0.0, 0.4034, 0.1495] = 455.9266, sampling [0.0, 0.4540, 0.4092]. Recommendation = [0.0, 0.4594, 0.3560], Current Cost = 13000.00, Rho = -1.230
(iter 11) [0.0, 0.4034, 0.1495] = 455.9266, sampling [0.0, 0.6458, 0.0565]. Recommendation = [0.0, 0.2239, 0.1811], Current Cost = 14000.00, Rho = -1.230
(iter 11) [0.0, 0.4034, 0.1495] = 455.9266, sampling [0.0, -0.0067, 0.5219]. Recommendation = [0.0, 0.2239, 0.1811], Current Cost = 15000.00, Rho = -1.230
(iter 11) [0.0, 0.4034, 0.1495] = 455.9266, sampling [0.0, 0.3418, 0.6011]. Recommendation = [0.0, 0.2239, 0.1811], Current Cost = 16000.00, Rho = -1.230
(iter 11) [0.0, 0.4034, 0.1495] = 455.9266, sampling [0.0, 0.3466, -0.1999]. Recommendation = [0.0, 0.2239, 0.1811], Current Cost = 17000.00, Rho = -1.230
(iter 11) [0.0, 0.4034, 0.1495] = 455.9266, sampling [0.0, -0.0452, -0.0359]. Recommendation = [0.0, 0.2239, 0.1811], Current Cost = 18000.00, Rho = -1.230
(iter 11) [0.0, 0.4034, 0.1495] = 455.9266, sampling [0.0, 0.2352, -0.0555]. Recommendation = [0.0, 0.1612, 0.0893], Current Cost = 19000.00, Rho = -1.230
