(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.7125, 0.8802]. Recommendation = [0.0, -0.5846, 0.3014], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.2562, 1.2740]. Recommendation = [0.0, -0.5846, 0.3014], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.6236, 0.5905]. Recommendation = [0.0, -0.5846, 0.3014], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -1.0310, 0.6890]. Recommendation = [0.0, -0.5846, 0.3014], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -1.0886, 1.1654]. Recommendation = [0.0, -0.5846, 0.3014], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.9028, 1.6064]. Recommendation = [0.0, -0.5846, 0.3014], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.8648, 1.0739]. Recommendation = [0.0, -0.5846, 0.3014], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -1.4845, 1.0293]. Recommendation = [0.0, -0.5846, 0.3014], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.8047, 0.4817]. Recommendation = [0.0, -0.5846, 0.3014], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.9649, 0.9145]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.1689, 1.9879]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.7294, 1.2805]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.5166, 0.7693]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 17000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -1.2349, 1.4374]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 18000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -1.5699, 1.7868]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 19000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -1.2183, 1.7276]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 20000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -1.4273, 1.5793]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 21000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.7427, 0.6776]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 22000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -1.9939, 1.6629]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 23000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -1.1150, 1.3996]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 24000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.2846, 0.2948]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 25000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, 0.1060, 0.6075]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 26000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.2310, 0.5017]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 27000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, 0.1791, 0.8976]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 28000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.1139, 0.8450]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 29000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -1.0562, 0.3921]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 30000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.6603, 0.4211]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 31000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -1.1480, 1.0126]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 32000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -1.2302, 1.9288]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 33000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.0423, 0.2703]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 34000.00, Rho = -1.230
(iter 5) [0.0, -0.5846, 0.3014] = 453.6257, sampling [0.0, -0.3856, 0.0859]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 35000.00, Rho = -1.230
(iter 35) [0.0, -0.3856, 0.0859] = 453.9867, sampling [0.0, -0.7726, 0.1466]. Recommendation = [0.0, -0.3856, 0.0859], Current Cost = 36000.00, Rho = -1.230
(iter 35) [0.0, -0.3856, 0.0859] = 453.9867, sampling [0.0, -0.1069, -0.0118]. Recommendation = [0.0, -0.6109, 0.3591], Current Cost = 37000.00, Rho = -1.230
(iter 37) [0.0, -0.1069, -0.0118] = 455.0211, sampling [0.0, -0.1086, 0.1787]. Recommendation = [0.0, -0.1086, 0.1787], Current Cost = 38000.00, Rho = -1.230
(iter 37) [0.0, -0.1069, -0.0118] = 455.0211, sampling [0.0, 0.2868, 0.3107]. Recommendation = [0.0, -0.1069, -0.0118], Current Cost = 39000.00, Rho = -1.230
(iter 37) [0.0, -0.1069, -0.0118] = 455.0211, sampling [0.0, 0.1197, 0.3769]. Recommendation = [0.0, -0.1069, -0.0118], Current Cost = 40000.00, Rho = -1.230
(iter 37) [0.0, -0.1069, -0.0118] = 455.0211, sampling [0.0, 0.5552, 0.7409]. Recommendation = [0.0, -0.1069, -0.0118], Current Cost = 41000.00, Rho = -1.230
(iter 37) [0.0, -0.1069, -0.0118] = 455.0211, sampling [0.0, 0.3951, 0.5484]. Recommendation = [0.0, -0.1069, -0.0118], Current Cost = 42000.00, Rho = -1.230
(iter 37) [0.0, -0.1069, -0.0118] = 455.0211, sampling [0.0, 0.6417, 1.0766]. Recommendation = [0.0, -0.1069, -0.0118], Current Cost = 43000.00, Rho = -1.230
(iter 37) [0.0, -0.1069, -0.0118] = 455.0211, sampling [0.0, 0.0657, 0.0521]. Recommendation = [0.0, -0.1069, -0.0118], Current Cost = 44000.00, Rho = -1.230
(iter 44) [0.0, 0.0657, 0.0521] = 455.1984, sampling [0.0, 0.4158, 1.1809]. Recommendation = [0.0, 0.0023, 0.1065], Current Cost = 45000.00, Rho = -1.230
(iter 44) [0.0, 0.0657, 0.0521] = 455.1984, sampling [0.0, 0.1986, 0.1805]. Recommendation = [0.0, 0.0023, 0.1065], Current Cost = 46000.00, Rho = -1.230
(iter 44) [0.0, 0.0657, 0.0521] = 455.1984, sampling [0.0, -0.5503, -0.0372]. Recommendation = [0.0, 0.0274, 0.1225], Current Cost = 47000.00, Rho = -1.230
(iter 44) [0.0, 0.0657, 0.0521] = 455.1984, sampling [0.0, -0.3374, -0.0967]. Recommendation = [0.0, 0.0274, 0.1225], Current Cost = 48000.00, Rho = -1.230
(iter 44) [0.0, 0.0657, 0.0521] = 455.1984, sampling [0.0, 0.9030, 0.9169]. Recommendation = [0.0, 0.0274, 0.1225], Current Cost = 49000.00, Rho = -1.230
(iter 49) [0.0, 0.9030, 0.9169] = 455.2594, sampling [0.0, 1.0709, 1.2053]. Recommendation = [0.0, 0.0274, 0.1225], Current Cost = 50000.00, Rho = -1.230
(iter 50) [0.0, 1.0709, 1.2053] = 455.9528, sampling [0.0, 0.8534, 1.1197]. Recommendation = [0.0, 0.0274, 0.1225], Current Cost = 51000.00, Rho = -1.230
(iter 50) [0.0, 1.0709, 1.2053] = 455.9528, sampling [0.0, 1.2581, 1.5398]. Recommendation = [0.0, 0.0274, 0.1225], Current Cost = 52000.00, Rho = -1.230
(iter 52) [0.0, 1.2581, 1.5398] = 456.0485, sampling [0.0, 1.4472, 1.1992]. Recommendation = [0.0, 0.0274, 0.1225], Current Cost = 53000.00, Rho = -1.230
(iter 52) [0.0, 1.2581, 1.5398] = 456.0485, sampling [0.0, 1.1418, 1.3760]. Recommendation = [0.0, 0.0274, 0.1225], Current Cost = 54000.00, Rho = -1.230
(iter 52) [0.0, 1.2581, 1.5398] = 456.0485, sampling [0.0, 1.3000, 1.9333]. Recommendation = [0.0, 0.0274, 0.1225], Current Cost = 55000.00, Rho = -1.230
(iter 52) [0.0, 1.2581, 1.5398] = 456.0485, sampling [0.0, 1.6025, 1.8025]. Recommendation = [0.0, 0.0274, 0.1225], Current Cost = 56000.00, Rho = -1.230
(iter 52) [0.0, 1.2581, 1.5398] = 456.0485, sampling [0.0, 1.0416, 1.8081]. Recommendation = [0.0, 0.0274, 0.1225], Current Cost = 57000.00, Rho = -1.230
(iter 52) [0.0, 1.2581, 1.5398] = 456.0485, sampling [0.0, 1.3526, 1.7777]. Recommendation = [0.0, 0.0274, 0.1225], Current Cost = 58000.00, Rho = -1.230
(iter 52) [0.0, 1.2581, 1.5398] = 456.0485, sampling [0.0, 0.8476, 0.6448]. Recommendation = [0.0, 0.0274, 0.1225], Current Cost = 59000.00, Rho = -1.230
(iter 52) [0.0, 1.2581, 1.5398] = 456.0485, sampling [0.0, 1.1512, 0.9835]. Recommendation = [0.0, 0.0274, 0.1225], Current Cost = 60000.00, Rho = -1.230
(iter 52) [0.0, 1.2581, 1.5398] = 456.0485, sampling [0.0, 0.6233, 0.4004]. Recommendation = [0.0, 0.0274, 0.1225], Current Cost = 61000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 0.6689, 0.6160]. Recommendation = [0.0, 0.0023, 0.1065], Current Cost = 62000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 0.7244, 0.8345]. Recommendation = [0.0, 0.0023, 0.1065], Current Cost = 63000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 0.9339, 1.3444]. Recommendation = [0.0, 0.0023, 0.1065], Current Cost = 64000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 1.1028, 1.6191]. Recommendation = [0.0, 0.0023, 0.1065], Current Cost = 65000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 1.4504, 1.6300]. Recommendation = [0.0, 0.0023, 0.1065], Current Cost = 66000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 1.1342, 0.7748]. Recommendation = [0.0, 0.0023, 0.1065], Current Cost = 67000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 0.4046, 0.2050]. Recommendation = [0.0, 0.0023, 0.1065], Current Cost = 68000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 0.5021, 0.4403]. Recommendation = [0.0, 0.0023, 0.1065], Current Cost = 69000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 1.9720, 1.9051]. Recommendation = [0.0, 0.0023, 0.1065], Current Cost = 70000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 0.9952, 1.0322]. Recommendation = [0.0, 0.0023, 0.1065], Current Cost = 71000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 0.1203, -0.1932]. Recommendation = [0.0, 0.0023, 0.1065], Current Cost = 72000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 0.3690, 0.0392]. Recommendation = [0.0, -0.0458, 0.0127], Current Cost = 73000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 0.2201, 0.0422]. Recommendation = [0.0, 0.2639, 0.0602], Current Cost = 74000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, -0.1869, -0.3298]. Recommendation = [0.0, 0.3526, 0.1985], Current Cost = 75000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, -0.0202, -0.2832]. Recommendation = [0.0, 0.3526, 0.1985], Current Cost = 76000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 1.2173, 1.2299]. Recommendation = [0.0, -0.0512, -0.0310], Current Cost = 77000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 0.7798, 0.3850]. Recommendation = [0.0, -0.0512, -0.0310], Current Cost = 78000.00, Rho = -1.230
(iter 61) [0.0, 0.6233, 0.4004] = 456.1437, sampling [0.0, 0.5747, 0.2614]. Recommendation = [0.0, -0.0512, -0.0310], Current Cost = 79000.00, Rho = -1.230
