(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.5509, 0.8179]. Recommendation = [0.0, -0.5064, -0.3989], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.0638, 0.4229]. Recommendation = [0.0, 0.5509, 0.8179], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, -0.1528, 0.1435]. Recommendation = [0.0, 0.0638, 0.4229], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.3960, 0.4078]. Recommendation = [0.0, -0.1528, 0.1435], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.2258, 0.6353]. Recommendation = [0.0, -0.1528, 0.1435], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.0788, 0.1468]. Recommendation = [0.0, -0.1528, 0.1435], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, -0.2557, -0.0908]. Recommendation = [0.0, -0.1528, 0.1435], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, -0.3788, 0.2275]. Recommendation = [0.0, -0.0312, 0.1364], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, -0.2029, 0.3230]. Recommendation = [0.0, -0.2965, 0.0895], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.9183, 0.9402]. Recommendation = [0.0, -0.2965, 0.0895], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.8280, 1.2120]. Recommendation = [0.0, -0.2965, 0.0895], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.7733, 0.6915]. Recommendation = [0.0, -0.2965, 0.0895], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, -0.3249, 0.0545]. Recommendation = [0.0, -0.2965, 0.0895], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.7508, 0.8679]. Recommendation = [0.0, -0.2965, 0.0895], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.9034, 0.5157]. Recommendation = [0.0, -0.2965, 0.0895], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 1.1217, 0.8452]. Recommendation = [0.0, -0.2965, 0.0895], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.4916, 0.5764]. Recommendation = [0.0, -0.2965, 0.0895], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.6195, 0.2531]. Recommendation = [0.0, -0.2965, 0.0895], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.4450, 0.2593]. Recommendation = [0.0, -0.2965, 0.0895], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, -0.0114, -0.0161]. Recommendation = [0.0, -0.2965, 0.0895], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.1921, 0.2850]. Recommendation = [0.0, -0.2189, -0.0008], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, -0.4586, -0.1772]. Recommendation = [0.0, -0.2189, -0.0008], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.3583, -0.0725]. Recommendation = [0.0, -0.2189, -0.0008], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.0357, -0.2008]. Recommendation = [0.0, -0.2189, -0.0008], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, -0.1225, -0.1834]. Recommendation = [0.0, -0.2189, -0.0008], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.5064, -0.3989] = 411.0894, sampling [1.0, 0.8397, 0.3472]. Recommendation = [0.0, -0.0692, -0.0479], Current Cost = 5030.00, Rho = 1.000
