(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, -0.1513, 0.8971]. Recommendation = [0.0, -0.1235, -0.5022], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.0224, 0.3052]. Recommendation = [0.0, -0.1235, -0.5022], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.2070, 0.6665]. Recommendation = [0.0, 0.0224, 0.3052], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, -0.0144, -0.0121]. Recommendation = [0.0, 0.0224, 0.3052], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, -0.2379, 0.4992]. Recommendation = [0.0, -0.0144, -0.0121], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, -0.2494, 0.1333]. Recommendation = [0.0, -0.0144, -0.0121], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, -0.1256, -0.1850]. Recommendation = [0.0, -0.1165, 0.2193], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.2965, 0.2348]. Recommendation = [0.0, -0.1165, 0.2193], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.1452, -0.1785]. Recommendation = [0.0, -0.1165, 0.2193], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.0031, 0.5422]. Recommendation = [0.0, 0.0662, -0.1435], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.5175, 0.5540]. Recommendation = [0.0, 0.0662, -0.1435], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.2407, 0.4163]. Recommendation = [0.0, 0.0662, -0.1435], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, -0.5524, 0.8177]. Recommendation = [0.0, 0.0662, -0.1435], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, -0.5179, 1.1777]. Recommendation = [0.0, 0.0662, -0.1435], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.1923, 0.1245]. Recommendation = [0.0, 0.0662, -0.1435], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.2019, 0.9164]. Recommendation = [0.0, 0.0662, -0.1435], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, -0.1165, 0.2193]. Recommendation = [0.0, 0.0662, -0.1435], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.4008, 0.0094]. Recommendation = [0.0, 0.0662, -0.1435], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.5088, 0.2907]. Recommendation = [0.0, 0.0992, 0.0424], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, -0.0280, -0.3375]. Recommendation = [0.0, 0.0992, 0.0424], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.5860, 0.7802]. Recommendation = [0.0, 0.0662, -0.1435], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, -0.4693, 0.3872]. Recommendation = [0.0, 0.0662, -0.1435], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, -0.4487, 0.6507]. Recommendation = [0.0, 0.0662, -0.1435], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, -0.3506, 0.3002]. Recommendation = [0.0, 0.0662, -0.1435], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.1619, -0.0492]. Recommendation = [0.0, 0.0662, -0.1435], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, -0.3180, -0.0351]. Recommendation = [0.0, 0.4124, 0.3251], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.3725, 0.3994]. Recommendation = [0.0, -0.2359, 0.0381], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.7368, 0.4705]. Recommendation = [0.0, -0.2359, 0.0381], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.6544, 0.1779]. Recommendation = [0.0, -0.2359, 0.0381], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.5912, 0.4065]. Recommendation = [0.0, 0.5912, 0.4065], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.4197, 0.1532]. Recommendation = [0.0, -0.2359, 0.0381], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.7659, 0.6900]. Recommendation = [0.0, -0.2359, 0.0381], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.2494, -0.3350]. Recommendation = [0.0, 0.6826, 0.5291], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.3101, -0.0784]. Recommendation = [0.0, 0.6826, 0.5291], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.5413, -0.0612]. Recommendation = [0.0, 0.6826, 0.5291], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.4670, 0.6936]. Recommendation = [0.0, 0.6826, 0.5291], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.9885, 0.3797]. Recommendation = [0.0, 0.6826, 0.5291], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.1235, -0.5022] = 428.2666, sampling [1.0, 0.9551, 0.8149]. Recommendation = [0.0, -0.2359, 0.0381], Current Cost = 5042.00, Rho = 1.000
