(iter 10) [0.0, -0.3636, 0.1780] = 454.2313, sampling [1.0, 0.0757, 0.6983]. Recommendation = [0.0, -0.3636, 0.1780], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3636, 0.1780] = 454.2313, sampling [1.0, -0.4134, 0.5876]. Recommendation = [0.0, -0.3636, 0.1780], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3636, 0.1780] = 454.2313, sampling [1.0, 0.6753, 0.2516]. Recommendation = [0.0, -0.3636, 0.1780], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3636, 0.1780] = 454.2313, sampling [1.0, 0.8486, 0.9667]. Recommendation = [0.0, -0.3636, 0.1780], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3636, 0.1780] = 454.2313, sampling [1.0, 0.1591, 0.1238]. Recommendation = [0.0, -0.3636, 0.1780], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3636, 0.1780] = 454.2313, sampling [1.0, 1.2736, 0.5767]. Recommendation = [0.0, -0.3636, 0.1780], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3636, 0.1780] = 454.2313, sampling [1.0, -0.0734, 0.3966]. Recommendation = [0.0, -0.3636, 0.1780], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3636, 0.1780] = 454.2313, sampling [1.0, -0.6218, 0.4056]. Recommendation = [0.0, -0.3636, 0.1780], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3636, 0.1780] = 454.2313, sampling [1.0, 0.5071, 0.7366]. Recommendation = [0.0, -0.3636, 0.1780], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3636, 0.1780] = 454.2313, sampling [1.0, 0.3374, 1.4350]. Recommendation = [0.0, -0.3636, 0.1780], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3636, 0.1780] = 454.2313, sampling [1.0, 0.5859, -0.2437]. Recommendation = [0.0, -0.3636, 0.1780], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3636, 0.1780] = 454.2313, sampling [1.0, -0.7771, 0.8159]. Recommendation = [0.0, -0.3636, 0.1780], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3636, 0.1780] = 454.2313, sampling [1.0, 0.4080, 0.3087]. Recommendation = [0.0, -0.3636, 0.1780], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3636, 0.1780] = 454.2313, sampling [1.0, -0.3658, 1.0531]. Recommendation = [0.0, -0.3636, 0.1780], Current Cost = 5018.00, Rho = 1.000
