(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.1351, 0.8919]. Recommendation = [0.0, -0.0215, 0.2796], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.7031, 0.4417]. Recommendation = [0.0, -0.0215, 0.2796], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.3278, 0.6034]. Recommendation = [0.0, -0.7031, 0.4417], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.6695, -0.0094]. Recommendation = [0.0, -0.7031, 0.4417], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.6367, 1.0057]. Recommendation = [0.0, -0.5544, 0.3611], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -1.2130, 0.3544]. Recommendation = [0.0, -0.5756, 0.3950], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.5112, 0.6445]. Recommendation = [0.0, -0.5756, 0.3950], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.6414, 1.1609]. Recommendation = [0.0, -0.7031, 0.4417], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.1204, 1.4866]. Recommendation = [0.0, -0.7031, 0.4417], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.4512, 0.2036]. Recommendation = [0.0, -0.7031, 0.4417], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.9781, 0.8105]. Recommendation = [0.0, -0.5544, 0.3611], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.1531, -0.1557]. Recommendation = [0.0, -0.5544, 0.3611], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.3448, 0.3248]. Recommendation = [0.0, -0.3069, 0.1818], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.2035, 0.5792]. Recommendation = [0.0, -0.2201, 0.0789], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.7035, 0.7797]. Recommendation = [0.0, -0.2201, 0.0789], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -1.0196, -0.2902]. Recommendation = [0.0, -0.2201, 0.0789], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.7827, 0.4242]. Recommendation = [0.0, -0.2201, 0.0789], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.2128, 0.0431]. Recommendation = [0.0, 0.7350, 0.5525], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.7063, 0.7545]. Recommendation = [0.0, -0.1635, 0.0275], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.2201, 0.0789]. Recommendation = [0.0, -0.1635, 0.0275], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.4186, -0.3335]. Recommendation = [0.0, 0.7350, 0.5525], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.9623, 1.2824]. Recommendation = [0.0, 0.7350, 0.5525], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 1.0980, 1.2054]. Recommendation = [0.0, 0.7350, 0.5525], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.8550, 1.7620]. Recommendation = [0.0, -0.3521, -0.0134], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.8486, 0.9814]. Recommendation = [0.0, -0.3521, -0.0134], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 1.4364, 1.4598]. Recommendation = [0.0, -0.3521, -0.0134], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 1.4980, 1.0691]. Recommendation = [0.0, -0.3521, -0.0134], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.9152, 1.4365]. Recommendation = [0.0, -0.3521, -0.0134], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.2694, 0.9673]. Recommendation = [0.0, -0.3521, -0.0134], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -1.1693, 1.0212]. Recommendation = [0.0, -0.3521, -0.0134], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.8583, 1.7117]. Recommendation = [0.0, -0.3521, -0.0134], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.5860, 0.1672]. Recommendation = [0.0, -0.3521, -0.0134], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.4271, 1.5567]. Recommendation = [0.0, 0.5325, 0.3223], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 1.2699, 1.9596]. Recommendation = [0.0, 0.5325, 0.3223], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 1.2116, 1.5433]. Recommendation = [0.0, 0.5325, 0.3223], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 1.8002, 1.9483]. Recommendation = [0.0, 0.5325, 0.3223], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.5862, 1.4270]. Recommendation = [0.0, 0.5325, 0.3223], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 1.4429, 1.7939]. Recommendation = [0.0, 0.5325, 0.3223], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.8169, 0.2369]. Recommendation = [0.0, 0.5325, 0.3223], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.1848, -0.3055]. Recommendation = [0.0, 0.5325, 0.3223], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.2895, 0.3984]. Recommendation = [0.0, 0.0542, 0.0005], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.1870, -0.5045]. Recommendation = [0.0, 0.0542, 0.0005], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.9158, 0.5191]. Recommendation = [0.0, 0.0542, 0.0005], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.9468, 0.6409]. Recommendation = [0.0, 0.0542, 0.0005], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.1022, -0.1066]. Recommendation = [0.0, 0.0542, 0.0005], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.4647, 0.8761]. Recommendation = [0.0, 0.6918, 0.4975], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 1.0828, 0.3574]. Recommendation = [0.0, 0.6918, 0.4975], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.8559, 0.9864]. Recommendation = [0.0, 0.5325, 0.3223], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.5195, 0.4221]. Recommendation = [0.0, 0.5325, 0.3223], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.4415, -0.2380]. Recommendation = [0.0, 0.0542, 0.0005], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, 0.3908, 0.0999]. Recommendation = [0.0, 0.3908, 0.0999], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -1.3118, 0.7663]. Recommendation = [0.0, 0.1600, -0.0685], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -0.4030, 0.0223]. Recommendation = [0.0, 0.1600, -0.0685], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.0215, 0.2796] = 447.4625, sampling [1.0, -1.2756, 1.6684]. Recommendation = [0.0, 0.1600, -0.0685], Current Cost = 5058.00, Rho = 1.000
