(iter 10) [0.0, 0.1727, -0.0972] = 454.0029, sampling [1.0, -0.5158, 0.3063]. Recommendation = [0.0, 0.1727, -0.0972], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0972] = 454.0029, sampling [1.0, -0.2533, 0.0352]. Recommendation = [0.0, 0.1727, -0.0972], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0972] = 454.0029, sampling [1.0, -0.9994, 0.6199]. Recommendation = [0.0, 0.1727, -0.0972], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0972] = 454.0029, sampling [1.0, -0.7293, 0.0797]. Recommendation = [0.0, 0.1727, -0.0972], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0972] = 454.0029, sampling [1.0, -0.1407, 0.2777]. Recommendation = [0.0, 0.1727, -0.0972], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0972] = 454.0029, sampling [1.0, -0.0365, -0.0469]. Recommendation = [0.0, 0.1727, -0.0972], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0972] = 454.0029, sampling [1.0, -0.5989, 0.7347]. Recommendation = [0.0, 0.1727, -0.0972], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0972] = 454.0029, sampling [1.0, -1.1802, 1.0247]. Recommendation = [0.0, 0.1727, -0.0972], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0972] = 454.0029, sampling [1.0, -0.4071, -0.1249]. Recommendation = [0.0, 0.1727, -0.0972], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0972] = 454.0029, sampling [1.0, -0.3608, 0.1594]. Recommendation = [0.0, 0.1727, -0.0972], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0972] = 454.0029, sampling [1.0, -0.7159, 0.4903]. Recommendation = [0.0, 0.1727, -0.0972], Current Cost = 5015.00, Rho = 1.000
