(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, -0.1923, -0.8618]. Recommendation = [0.0, -0.3102, -0.9465], Current Cost = 5005.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, -0.1698, -0.7963]. Recommendation = [0.0, -0.1923, -0.8618], Current Cost = 5006.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, -0.0991, -0.6666]. Recommendation = [0.0, -0.1698, -0.7963], Current Cost = 5007.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, -0.0358, -0.7276]. Recommendation = [0.0, -0.0991, -0.6666], Current Cost = 5008.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, 0.1568, -0.6175]. Recommendation = [0.0, -0.0991, -0.6666], Current Cost = 5009.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, 0.1793, -0.4487]. Recommendation = [0.0, 0.1568, -0.6175], Current Cost = 5010.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, 0.1690, -0.3930]. Recommendation = [0.0, 0.1793, -0.4487], Current Cost = 5011.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, -0.0374, -0.2964]. Recommendation = [0.0, 0.1690, -0.3930], Current Cost = 5012.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, -0.0894, -0.3351]. Recommendation = [0.0, -0.0374, -0.2964], Current Cost = 5013.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, 0.1458, -0.1192]. Recommendation = [0.0, -0.0374, -0.2964], Current Cost = 5014.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, 0.0673, -0.1022]. Recommendation = [0.0, 0.1458, -0.1192], Current Cost = 5015.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, 0.2397, -0.1293]. Recommendation = [0.0, 0.0673, -0.1022], Current Cost = 5016.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, 0.1908, -0.1044]. Recommendation = [0.0, 0.0673, -0.1022], Current Cost = 5017.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, 0.1009, 0.0220]. Recommendation = [0.0, 0.0673, -0.1022], Current Cost = 5018.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, 0.0519, -0.0001]. Recommendation = [0.0, 0.1009, 0.0220], Current Cost = 5019.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, 0.2615, 0.0269]. Recommendation = [0.0, 0.1009, 0.0220], Current Cost = 5020.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, 0.1343, 0.0301]. Recommendation = [0.0, 0.2615, 0.0269], Current Cost = 5021.00, Rho = 0.807
(iter 10) [0.0, -0.3102, -0.9465] = 345.8651, sampling [1.0, 0.1126, 0.1317]. Recommendation = [0.0, 0.2615, 0.0269], Current Cost = 5022.00, Rho = 0.807
