(iter 5) [0.0, -1.0681, 1.1946] = 451.7337, sampling [0.0, 0.6098, 1.2121]. Recommendation = [0.0, -1.0681, 1.1946], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -1.0681, 1.1946] = 451.7337, sampling [0.0, 1.2347, 1.0462]. Recommendation = [0.0, -1.0681, 1.1946], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -1.0681, 1.1946] = 451.7337, sampling [0.0, -0.4981, 1.4708]. Recommendation = [0.0, -1.0681, 1.1946], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -1.0681, 1.1946] = 451.7337, sampling [0.0, 1.1264, 1.4089]. Recommendation = [0.0, -1.0681, 1.1946], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 1.1264, 1.4089] = 454.3236, sampling [0.0, 1.5404, 1.2634]. Recommendation = [0.0, 1.1264, 1.4089], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 1.1264, 1.4089] = 454.3236, sampling [0.0, 0.8566, 0.8254]. Recommendation = [0.0, 1.1264, 1.4089], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, 0.8566, 0.8254] = 455.4407, sampling [0.0, 0.9562, 1.0782]. Recommendation = [0.0, 0.8566, 0.8254], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, 0.8566, 0.8254] = 455.4407, sampling [0.0, 1.0891, 0.7208]. Recommendation = [0.0, 0.8566, 0.8254], Current Cost = 12000.00, Rho = -1.230
(iter 10) [0.0, 0.8566, 0.8254] = 455.4407, sampling [0.0, 0.9192, 1.7328]. Recommendation = [0.0, 0.8566, 0.8254], Current Cost = 13000.00, Rho = -1.230
(iter 10) [0.0, 0.8566, 0.8254] = 455.4407, sampling [0.0, 0.5829, 0.6178]. Recommendation = [0.0, 0.8566, 0.8254], Current Cost = 14000.00, Rho = -1.230
(iter 10) [0.0, 0.8566, 0.8254] = 455.4407, sampling [0.0, 0.7986, 0.6098]. Recommendation = [0.0, 0.8566, 0.8254], Current Cost = 15000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.6452, 0.7752]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 1.0626, 1.2337]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 17000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.1983, 0.8004]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 18000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.5080, 0.3209]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 19000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.5617, 0.4440]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 20000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.7343, 0.2474]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 21000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.3067, 0.4924]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 22000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.5531, 0.0759]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 23000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.9351, -0.1314]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 24000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.2902, 0.2392]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 25000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.4250, 0.2422]. Recommendation = [0.0, 0.4250, 0.2422], Current Cost = 26000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.8630, 0.9710]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 27000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.5656, 0.2164]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 28000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.8449, 0.4998]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 29000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 1.1089, 1.0158]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 30000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.8699, 1.3189]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 31000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.4055, 0.3627]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 32000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.0548, 0.3680]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 33000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, -0.3318, 0.7104]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 34000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, -0.7750, 0.9676]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 35000.00, Rho = -1.230
(iter 15) [0.0, 0.7986, 0.6098] = 456.1816, sampling [0.0, 0.2616, -0.0052]. Recommendation = [0.0, 0.7986, 0.6098], Current Cost = 36000.00, Rho = -1.230
