(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -1.1268, 0.4319]. Recommendation = [0.0, -0.6036, 0.7512], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -0.9925, 0.8893]. Recommendation = [0.0, -0.6036, 0.7512], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -0.7936, 0.8149]. Recommendation = [0.0, -0.9925, 0.8893], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -0.7878, 1.0888]. Recommendation = [0.0, -0.9925, 0.8893], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -1.5085, -0.2608]. Recommendation = [0.0, -0.9925, 0.8893], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -0.9424, 0.7145]. Recommendation = [0.0, -0.9925, 0.8893], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -1.1768, 1.0035]. Recommendation = [0.0, -0.8963, 0.7916], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -0.9998, 1.2335]. Recommendation = [0.0, -0.8963, 0.7916], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -1.0043, 1.0087]. Recommendation = [0.0, -0.8963, 0.7916], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -0.8567, 1.5289]. Recommendation = [0.0, -0.8963, 0.7916], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -0.6398, 0.9157]. Recommendation = [0.0, -0.8963, 0.7916], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -1.1803, 0.7781]. Recommendation = [0.0, -0.8963, 0.7916], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -0.6357, 0.5401]. Recommendation = [0.0, -0.8963, 0.7916], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -0.8502, 0.4396]. Recommendation = [0.0, -0.8963, 0.7916], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -0.8750, 1.0137]. Recommendation = [0.0, -0.8963, 0.7916], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -0.8963, 0.7916]. Recommendation = [0.0, -0.8963, 0.7916], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -1.1069, 1.3016]. Recommendation = [0.0, -0.8963, 0.7916], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -0.7047, 0.7749]. Recommendation = [0.0, -0.8963, 0.7916], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.6036, 0.7512] = 438.7636, sampling [1.0, -0.8783, 1.2484]. Recommendation = [0.0, -0.8963, 0.7916], Current Cost = 5023.00, Rho = 1.000
