(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.2218, 0.5135]. Recommendation = [0.0, -0.1526, -0.0695], Current Cost = 5005.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.4982, 0.1510]. Recommendation = [0.0, -0.0327, 0.0601], Current Cost = 5006.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.2164, 0.0803]. Recommendation = [0.0, 0.4982, 0.1510], Current Cost = 5007.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.6769, 0.4894]. Recommendation = [0.0, 0.4982, 0.1510], Current Cost = 5008.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.8561, 0.1617]. Recommendation = [0.0, 0.6769, 0.4894], Current Cost = 5009.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.5549, 0.9251]. Recommendation = [0.0, 0.6769, 0.4894], Current Cost = 5010.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.5045, 0.4509]. Recommendation = [0.0, 0.6769, 0.4894], Current Cost = 5011.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, -0.0590, 0.2946]. Recommendation = [0.0, 0.6769, 0.4894], Current Cost = 5012.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.0350, 0.9728]. Recommendation = [0.0, 0.6769, 0.4894], Current Cost = 5013.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.6921, 0.6797]. Recommendation = [0.0, 0.6769, 0.4894], Current Cost = 5014.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.4229, -0.0580]. Recommendation = [0.0, 0.6921, 0.6797], Current Cost = 5015.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.6179, 0.2474]. Recommendation = [0.0, 0.6921, 0.6797], Current Cost = 5016.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.4751, 0.6153]. Recommendation = [0.0, 0.6921, 0.6797], Current Cost = 5017.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.0236, 0.1213]. Recommendation = [0.0, 0.6921, 0.6797], Current Cost = 5018.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.7790, 0.5807]. Recommendation = [0.0, 0.6921, 0.6797], Current Cost = 5019.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.7122, -0.1615]. Recommendation = [0.0, 0.7790, 0.5807], Current Cost = 5020.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.8795, 0.7902]. Recommendation = [0.0, 0.7790, 0.5807], Current Cost = 5021.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.9034, 1.0177]. Recommendation = [0.0, 0.8795, 0.7902], Current Cost = 5022.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.8253, 1.4455]. Recommendation = [0.0, 0.9034, 1.0177], Current Cost = 5023.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.0699, 1.1592]. Recommendation = [0.0, 0.9034, 1.0177], Current Cost = 5024.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.9801, 1.2485]. Recommendation = [0.0, 1.0699, 1.1592], Current Cost = 5025.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.1990, 1.2751]. Recommendation = [0.0, 1.0699, 1.1592], Current Cost = 5026.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.1320, 1.3627]. Recommendation = [0.0, 1.1990, 1.2751], Current Cost = 5027.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.3864, 1.5801]. Recommendation = [0.0, 1.1320, 1.3627], Current Cost = 5028.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.2445, 1.6637]. Recommendation = [0.0, 1.3864, 1.5801], Current Cost = 5029.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.3526, 1.8785]. Recommendation = [0.0, 1.2445, 1.6637], Current Cost = 5030.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.1940, 1.9719]. Recommendation = [0.0, 1.3526, 1.8785], Current Cost = 5031.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.5792, 1.8271]. Recommendation = [0.0, 1.3526, 1.8785], Current Cost = 5032.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.3446, 1.8382]. Recommendation = [0.0, 1.3526, 1.8785], Current Cost = 5033.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.1452, 1.8304]. Recommendation = [0.0, 1.3526, 1.8785], Current Cost = 5034.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.4213, 1.6946]. Recommendation = [0.0, 1.3526, 1.8785], Current Cost = 5035.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.6844, 1.4060]. Recommendation = [0.0, 1.3526, 1.8785], Current Cost = 5036.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 0.7529, 1.9892]. Recommendation = [0.0, 1.3526, 1.8785], Current Cost = 5037.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.1252, 1.5447]. Recommendation = [0.0, 1.3526, 1.8785], Current Cost = 5038.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.5146, 1.7725]. Recommendation = [0.0, 1.3526, 1.8785], Current Cost = 5039.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.2767, 1.6490]. Recommendation = [0.0, 1.3526, 1.8785], Current Cost = 5040.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.2481, 1.3999]. Recommendation = [0.0, 1.3526, 1.8785], Current Cost = 5041.00, Rho = 0.547
(iter 10) [0.0, -0.1526, -0.0695] = 454.1094, sampling [1.0, 1.8157, 1.9776]. Recommendation = [0.0, 1.3526, 1.8785], Current Cost = 5042.00, Rho = 0.547
