(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, 0.5826, 0.2889]. Recommendation = [0.0, -0.0546, -0.0526], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, 0.0582, 0.5177]. Recommendation = [0.0, 0.5826, 0.2889], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, 1.0545, 0.6583]. Recommendation = [0.0, 0.4535, 0.3262], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, 0.4468, -0.1458]. Recommendation = [0.0, 0.4535, 0.3262], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, 1.0919, 0.0892]. Recommendation = [0.0, 0.3042, 0.1597], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, 0.5855, 0.6079]. Recommendation = [0.0, 0.3042, 0.1597], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, 0.2398, 0.1939]. Recommendation = [0.0, 0.3042, 0.1597], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, -0.0600, -0.4629]. Recommendation = [0.0, 0.4535, 0.3262], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, -0.4375, 0.1778]. Recommendation = [0.0, 0.1087, -0.0604], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, -0.3985, -0.1983]. Recommendation = [0.0, -0.0100, 0.0803], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, -0.1728, 1.0831]. Recommendation = [0.0, -0.2391, 0.1090], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, 1.0601, 1.2287]. Recommendation = [0.0, -0.2391, 0.1090], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, 0.5162, 1.5784]. Recommendation = [0.0, -0.2391, 0.1090], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, 1.2165, 0.9269]. Recommendation = [0.0, -0.2391, 0.1090], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, 0.2733, 0.9134]. Recommendation = [0.0, -0.2391, 0.1090], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, -0.1401, 0.3196]. Recommendation = [0.0, -0.2391, 0.1090], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, -0.4542, 0.6443]. Recommendation = [0.0, -0.2391, 0.1090], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, 0.1718, -0.2897]. Recommendation = [0.0, -0.2391, 0.1090], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.0546, -0.0526] = 454.8787, sampling [1.0, 0.6216, -0.5024]. Recommendation = [0.0, -0.2391, 0.1090], Current Cost = 5023.00, Rho = 1.000
