(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.3138, 0.1153]. Recommendation = [0.0, -0.3417, -0.1743], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.3084, -0.0110]. Recommendation = [0.0, -0.3138, 0.1153], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.0261, 0.0971]. Recommendation = [0.0, -0.3138, 0.1153], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.0954, 0.4562]. Recommendation = [0.0, -0.3138, 0.1153], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.2932, 0.3104]. Recommendation = [0.0, -0.3138, 0.1153], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.2112, -0.1144]. Recommendation = [0.0, -0.3138, 0.1153], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, 0.0982, 0.7023]. Recommendation = [0.0, -0.3138, 0.1153], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, 0.0719, 0.1836]. Recommendation = [0.0, -0.3138, 0.1153], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, 0.2117, 0.4716]. Recommendation = [0.0, -0.3138, 0.1153], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.0421, -0.1049]. Recommendation = [0.0, -0.3138, 0.1153], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, 0.0818, 0.5385]. Recommendation = [0.0, -0.3138, 0.1153], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.2264, -0.3266]. Recommendation = [0.0, -0.3138, 0.1153], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.5191, -0.0401]. Recommendation = [0.0, -0.3138, 0.1153], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.4368, 0.2247]. Recommendation = [0.0, -0.3138, 0.1153], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.4243, -0.3612]. Recommendation = [0.0, -0.3581, 0.1753], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.3553, 0.5941]. Recommendation = [0.0, -0.3581, 0.1753], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.2310, 0.4201]. Recommendation = [0.0, -0.3581, 0.1753], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.1371, 0.8416]. Recommendation = [0.0, -0.3581, 0.1753], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.4045, -0.0709]. Recommendation = [0.0, -0.3581, 0.1753], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.5220, 0.3469]. Recommendation = [0.0, -0.3581, 0.1753], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.5470, 0.2075]. Recommendation = [0.0, -0.3581, 0.1753], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.4012, 0.4898]. Recommendation = [0.0, -0.3581, 0.1753], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.3417, -0.1743] = 446.0293, sampling [1.0, -0.1607, 0.5579]. Recommendation = [0.0, -0.3581, 0.1753], Current Cost = 5027.00, Rho = 1.000
