(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.1159, -0.7973]. Recommendation = [0.0, -0.3998, -0.8190], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.1452, -0.5439]. Recommendation = [0.0, -0.1159, -0.7973], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.0311, -0.6474]. Recommendation = [0.0, -0.1452, -0.5439], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.1165, -0.4591]. Recommendation = [0.0, -0.1452, -0.5439], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.0094, -0.3987]. Recommendation = [0.0, 0.1165, -0.4591], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.1126, -0.2162]. Recommendation = [0.0, -0.0094, -0.3987], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.2998, -0.2707]. Recommendation = [0.0, 0.1126, -0.2162], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.1493, -0.3403]. Recommendation = [0.0, 0.1217, -0.2824], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.3626, -0.5220]. Recommendation = [0.0, 0.1126, -0.2162], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.2704, -0.0066]. Recommendation = [0.0, 0.1126, -0.2162], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.5645, -0.1154]. Recommendation = [0.0, 0.2704, -0.0066], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.4259, -0.2022]. Recommendation = [0.0, 0.2704, -0.0066], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.4415, 0.0038]. Recommendation = [0.0, 0.2704, -0.0066], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.2023, 0.1776]. Recommendation = [0.0, 0.2704, -0.0066], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.0005, 0.1126]. Recommendation = [0.0, 0.2704, -0.0066], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.4396, 0.1978]. Recommendation = [0.0, 0.2094, 0.1104], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.1804, 0.4658]. Recommendation = [0.0, 0.2094, 0.1104], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.0954, 0.3051]. Recommendation = [0.0, 0.2836, 0.0545], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.4131, 0.4257]. Recommendation = [0.0, 0.2836, 0.0545], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.2395, 0.3340]. Recommendation = [0.0, 0.2395, 0.3340], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.6375, 0.2304]. Recommendation = [0.0, 0.2836, 0.0545], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.5807, 0.1004]. Recommendation = [0.0, 0.2094, 0.1104], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.5446, 0.2956]. Recommendation = [0.0, 0.5150, 0.1734], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.1658, -0.3122]. Recommendation = [0.0, 0.5150, 0.1734], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.6164, 0.5222]. Recommendation = [0.0, 0.5150, 0.1734], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.3595, 0.6532]. Recommendation = [0.0, 0.5150, 0.1734], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.6882, 0.3968]. Recommendation = [0.0, 0.5150, 0.1734], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.8266, 0.1247]. Recommendation = [0.0, 0.6436, 0.3863], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.1372, 0.0688]. Recommendation = [0.0, 0.6436, 0.3863], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.1185, 0.3379]. Recommendation = [0.0, 0.6436, 0.3863], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.0477, 0.6999]. Recommendation = [0.0, 0.6436, 0.3863], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.2978, -0.1674]. Recommendation = [0.0, 0.6436, 0.3863], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.3054, 0.0392]. Recommendation = [0.0, 0.6436, 0.3863], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.2080, 0.1573]. Recommendation = [0.0, 0.6436, 0.3863], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.0841, 0.4998]. Recommendation = [0.0, 0.6436, 0.3863], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.8721, 0.5316]. Recommendation = [0.0, 0.6436, 0.3863], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.7561, 0.6864]. Recommendation = [0.0, 0.6436, 0.3863], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.5622, 0.8208]. Recommendation = [0.0, 0.6839, 0.5013], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.5491, 0.6235]. Recommendation = [0.0, 0.6718, 0.5643], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.7728, 0.4763]. Recommendation = [0.0, 0.6839, 0.5013], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.2590, 0.9514]. Recommendation = [0.0, 0.6718, 0.5643], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.7447, 0.2610]. Recommendation = [0.0, 0.6718, 0.5643], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.4065, 0.0824]. Recommendation = [0.0, 0.6718, 0.5643], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.3188, -0.4612]. Recommendation = [0.0, 0.6718, 0.5643], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.6865, -0.2956]. Recommendation = [0.0, 0.6718, 0.5643], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.0404, -0.2565]. Recommendation = [0.0, 0.6718, 0.5643], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.0044, 0.3403]. Recommendation = [0.0, 0.6718, 0.5643], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.3179, -0.1728]. Recommendation = [0.0, 0.6718, 0.5643], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.7798, -0.0545]. Recommendation = [0.0, 0.6718, 0.5643], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.3005, 0.5197]. Recommendation = [0.0, 0.6718, 0.5643], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.6718, 0.5643]. Recommendation = [0.0, 0.6718, 0.5643], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.2094, 0.1104]. Recommendation = [0.0, 0.6839, 0.5013], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.2563, 0.3812]. Recommendation = [0.0, 0.6839, 0.5013], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.3218, 0.8451]. Recommendation = [0.0, 0.6839, 0.5013], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.2887, 0.5953]. Recommendation = [0.0, 0.6839, 0.5013], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.2102, 1.2176]. Recommendation = [0.0, 0.6839, 0.5013], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.1840, 0.7137]. Recommendation = [0.0, 0.6839, 0.5013], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 1.0055, 0.4592]. Recommendation = [0.0, 0.6839, 0.5013], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.8564, 0.7458]. Recommendation = [0.0, 0.6839, 0.5013], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.7207, 0.8019]. Recommendation = [0.0, 0.8564, 0.7458], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.9007, 0.6119]. Recommendation = [0.0, 0.8564, 0.7458], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.3924, -0.3447]. Recommendation = [0.0, 0.8564, 0.7458], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, 0.6536, 0.0601]. Recommendation = [0.0, 0.8564, 0.7458], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.4781, 0.3317]. Recommendation = [0.0, 0.8564, 0.7458], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.4837, -0.0098]. Recommendation = [0.0, 0.8564, 0.7458], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.4333, -0.2547]. Recommendation = [0.0, 0.8564, 0.7458], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.4065, -0.0792]. Recommendation = [0.0, 0.8564, 0.7458], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.3998, -0.8190] = 358.5337, sampling [1.0, -0.2782, -0.2970]. Recommendation = [0.0, 0.8564, 0.7458], Current Cost = 5072.00, Rho = 1.000
