(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.1745, 0.9885]. Recommendation = [0.0, 0.6165, -0.0559], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.1122, 0.5504]. Recommendation = [0.0, 0.6165, -0.0559], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.2677, 0.2990]. Recommendation = [0.0, 0.6165, -0.0559], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.5764, 0.9606]. Recommendation = [0.0, 0.2677, 0.2990], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.9169, 1.3844]. Recommendation = [0.0, 0.2677, 0.2990], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.6595, 0.4349]. Recommendation = [0.0, 0.2677, 0.2990], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.1235, 1.9060]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.2792, 0.4053]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.4295, 1.0744]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.2060, -0.1658]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.9347, -0.4691]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.7939, 0.8349]. Recommendation = [0.0, 0.3366, 0.1690], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.0439, 0.1427]. Recommendation = [0.0, 0.3366, 0.1690], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.0230, 0.5416]. Recommendation = [0.0, 0.2694, 0.1224], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.6527, 0.5733]. Recommendation = [0.0, 0.2694, 0.1224], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.4781, 0.6812]. Recommendation = [0.0, 0.2694, 0.1224], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.4281, 0.0899]. Recommendation = [0.0, 0.2694, 0.1224], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.3711, 0.6895]. Recommendation = [0.0, 0.2694, 0.1224], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.6835, 0.2392]. Recommendation = [0.0, 0.2694, 0.1224], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.0194, 1.0827]. Recommendation = [0.0, 0.2694, 0.1224], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.8816, 0.7485]. Recommendation = [0.0, 0.2694, 0.1224], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.8402, 0.5854]. Recommendation = [0.0, 0.2694, 0.1224], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.8326, 1.1075]. Recommendation = [0.0, 0.2694, 0.1224], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.4374, 0.3440]. Recommendation = [0.0, 0.2694, 0.1224], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.2573, 0.0168]. Recommendation = [0.0, 0.2694, 0.1224], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.5234, 0.2908]. Recommendation = [0.0, 0.2694, 0.1224], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.0692, -0.1287]. Recommendation = [0.0, 0.2694, 0.1224], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.1217, -0.5132]. Recommendation = [0.0, 0.0324, -0.0018], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.3577, -0.3038]. Recommendation = [0.0, 0.0324, -0.0018], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.2940, 0.2109]. Recommendation = [0.0, 0.0324, -0.0018], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.2694, 0.1224]. Recommendation = [0.0, 0.0324, -0.0018], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.0314, 0.9101]. Recommendation = [0.0, 0.0324, -0.0018], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.9015, 0.4365]. Recommendation = [0.0, 0.0324, -0.0018], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.0324, -0.0018]. Recommendation = [0.0, 0.0324, -0.0018], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.9805, 0.1892]. Recommendation = [0.0, -0.1823, 0.0466], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.0923, 0.2822]. Recommendation = [0.0, -0.1823, 0.0466], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.2356, 1.6078]. Recommendation = [0.0, -0.1823, 0.0466], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.1711, 1.4385]. Recommendation = [0.0, -0.1823, 0.0466], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.5044, 0.4822]. Recommendation = [0.0, -0.1823, 0.0466], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.6509, 0.6510]. Recommendation = [0.0, -0.1823, 0.0466], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.4833, 1.4964]. Recommendation = [0.0, -0.1823, 0.0466], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.4194, -0.0887]. Recommendation = [0.0, -0.1823, 0.0466], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.1419, 1.9337]. Recommendation = [0.0, -0.1823, 0.0466], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.0809, 1.6129]. Recommendation = [0.0, -0.1823, 0.0466], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.0120, -0.2918]. Recommendation = [0.0, -0.1823, 0.0466], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.5532, 0.0507]. Recommendation = [0.0, -0.1823, 0.0466], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.7143, 0.3285]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.8216, 0.5892]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.3548, 0.5633]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.9730, 0.7548]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.8912, 0.9648]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.6994, 0.8021]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.6376, 0.8740]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.2442, -0.1630]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.5319, 0.1663]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.3974, 0.0298]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.8118, 0.4311]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.9023, 0.4694]. Recommendation = [0.0, 0.6595, 0.4349], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.2421, 1.2133]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.5713, 1.2304]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.3068, 1.7998]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.8881, 0.9700]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.3963, -0.5947]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.1821, -0.0574]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.0568, 0.3709]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.4993, 0.4722]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.0889, 0.6152]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.0642, -0.1947]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.1526, 1.0404]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.1878, 1.1985]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.8626, 1.1951]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.1368, 1.0589]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.2603, 1.5237]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.0443, 1.4521]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.5127, 1.3396]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.1968, 1.3786]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.1856, -0.3704]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.1499, 0.7873]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.3397, 1.6099]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.1644, 1.8851]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.1803, 1.6810]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.5354, 1.9776]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.3945, 1.7441]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.8783, 1.9198]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.8433, 1.5076]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.8960, 1.7500]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.3114, 1.3516]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.7154, 0.5640]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.7410, 0.7225]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.1107, 0.2182]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.1985, 0.5116]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.3858, -0.1081]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.0765, 0.1845]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.1823, 0.0466]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.7642, 0.1311]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.5993, 0.2414]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.4031, 1.8583]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.1924, 1.7721]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.3740, 1.9511]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.4224, 1.8545]. Recommendation = [0.0, 0.8389, 0.6602], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.8191, 0.3197]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.0010, 0.7680]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.8242, 0.8790]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.3366, 0.1690]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.7435, 0.6523]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.0279, 1.4113]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.5847, -0.3347]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.8389, 0.6602]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.3672, 0.9966]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.5035, 0.7046]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.1559, 0.5536]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.8959, 1.0667]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.6693, 0.3148]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.3409, -0.1239]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.7835, 0.5172]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.8997, 0.5573]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.2192, 0.2859]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.0342, -0.4942]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.0970, -0.2778]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.2264, 0.7251]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.0838, -0.0626]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.3831, 1.1310]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.5620, 0.5120]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.1800, -0.2652]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.4878, -0.0365]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.3558, 0.4114]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.0142, 1.7345]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.7384, 0.4010]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.2807, 1.6027]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.1135, 0.9377]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.2580, -0.7664]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 1.5105, 1.9747]. Recommendation = [0.0, 1.3565, 1.8601], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.5124, 0.2308]. Recommendation = [0.0, 0.6932, 0.4960], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.2668, 0.0803]. Recommendation = [0.0, 0.6932, 0.4960], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.4663, -0.1975]. Recommendation = [0.0, 0.6932, 0.4960], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.8982, 0.2489]. Recommendation = [0.0, 0.6932, 0.4960], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.4154, 0.8381]. Recommendation = [0.0, 0.6932, 0.4960], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.4487, 1.5831]. Recommendation = [0.0, 0.6932, 0.4960], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -0.7624, 0.9471]. Recommendation = [0.0, 0.6932, 0.4960], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.8284, 0.9080]. Recommendation = [0.0, 0.6932, 0.4960], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, 0.9686, 0.4130]. Recommendation = [0.0, 0.6932, 0.4960], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.6165, -0.0559] = 437.1432, sampling [1.0, -1.3035, 1.4267]. Recommendation = [0.0, 0.6932, 0.4960], Current Cost = 5146.00, Rho = 1.000
