(iter 5) [0.0, -1.1041, 1.7823] = 420.1412, sampling [0.0, -1.2939, 1.5517]. Recommendation = [0.0, -1.1041, 1.7823], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -1.2939, 1.5517] = 449.5363, sampling [0.0, -1.3532, 1.7933]. Recommendation = [0.0, -1.2939, 1.5517], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, -1.3532, 1.7933] = 450.6180, sampling [0.0, -1.5164, 1.5857]. Recommendation = [0.0, -1.3532, 1.7933], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, -1.3532, 1.7933] = 450.6180, sampling [0.0, -1.2871, 1.6981]. Recommendation = [0.0, -1.2871, 1.6981], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, -1.2871, 1.6981] = 450.8982, sampling [0.0, -0.9614, 1.3753]. Recommendation = [0.0, -1.2871, 1.6981], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, -1.2871, 1.6981] = 450.8982, sampling [0.0, -1.2551, 1.2180]. Recommendation = [0.0, -1.2871, 1.6981], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, -1.2871, 1.6981] = 450.8982, sampling [0.0, -1.2251, 1.4620]. Recommendation = [0.0, -1.2871, 1.6981], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, -1.2251, 1.4620] = 451.1986, sampling [0.0, -0.9822, 1.5340]. Recommendation = [0.0, -1.2186, 1.5705], Current Cost = 12000.00, Rho = -1.230
(iter 11) [0.0, -1.2251, 1.4620] = 451.1986, sampling [0.0, -1.3410, 1.3609]. Recommendation = [0.0, -1.2251, 1.4620], Current Cost = 13000.00, Rho = -1.230
(iter 11) [0.0, -1.2251, 1.4620] = 451.1986, sampling [0.0, -1.0652, 1.2088]. Recommendation = [0.0, -1.2251, 1.4620], Current Cost = 14000.00, Rho = -1.230
(iter 14) [0.0, -1.0652, 1.2088] = 451.4835, sampling [0.0, -0.8246, 1.0641]. Recommendation = [0.0, -1.0652, 1.2088], Current Cost = 15000.00, Rho = -1.230
(iter 14) [0.0, -1.0652, 1.2088] = 451.4835, sampling [0.0, -1.1291, 0.9891]. Recommendation = [0.0, -1.0652, 1.2088], Current Cost = 16000.00, Rho = -1.230
(iter 14) [0.0, -1.0652, 1.2088] = 451.4835, sampling [0.0, -0.7354, 1.3401]. Recommendation = [0.0, -1.0652, 1.2088], Current Cost = 17000.00, Rho = -1.230
(iter 14) [0.0, -1.0652, 1.2088] = 451.4835, sampling [0.0, -0.9722, 0.9277]. Recommendation = [0.0, -1.0652, 1.2088], Current Cost = 18000.00, Rho = -1.230
(iter 18) [0.0, -0.9722, 0.9277] = 452.3793, sampling [0.0, -0.9295, 1.0463]. Recommendation = [0.0, -0.9722, 0.9277], Current Cost = 19000.00, Rho = -1.230
(iter 18) [0.0, -0.9722, 0.9277] = 452.3793, sampling [0.0, -1.4537, 1.0424]. Recommendation = [0.0, -0.9722, 0.9277], Current Cost = 20000.00, Rho = -1.230
(iter 18) [0.0, -0.9722, 0.9277] = 452.3793, sampling [0.0, -0.7252, 0.7401]. Recommendation = [0.0, -0.9722, 0.9277], Current Cost = 21000.00, Rho = -1.230
(iter 18) [0.0, -0.9722, 0.9277] = 452.3793, sampling [0.0, -0.8202, 0.8593]. Recommendation = [0.0, -0.9722, 0.9277], Current Cost = 22000.00, Rho = -1.230
(iter 18) [0.0, -0.9722, 0.9277] = 452.3793, sampling [0.0, -0.5343, 0.9506]. Recommendation = [0.0, -0.9722, 0.9277], Current Cost = 23000.00, Rho = -1.230
(iter 18) [0.0, -0.9722, 0.9277] = 452.3793, sampling [0.0, -0.9257, 0.6908]. Recommendation = [0.0, -0.9722, 0.9277], Current Cost = 24000.00, Rho = -1.230
(iter 18) [0.0, -0.9722, 0.9277] = 452.3793, sampling [0.0, -0.6183, 0.4948]. Recommendation = [0.0, -0.9239, 0.8167], Current Cost = 25000.00, Rho = -1.230
(iter 25) [0.0, -0.6183, 0.4948] = 452.4145, sampling [0.0, -0.5723, 0.6496]. Recommendation = [0.0, -0.6183, 0.4948], Current Cost = 26000.00, Rho = -1.230
(iter 25) [0.0, -0.6183, 0.4948] = 452.4145, sampling [0.0, -0.7470, 0.5806]. Recommendation = [0.0, -0.6183, 0.4948], Current Cost = 27000.00, Rho = -1.230
(iter 27) [0.0, -0.7470, 0.5806] = 453.1969, sampling [0.0, -0.3404, 0.4586]. Recommendation = [0.0, -0.6962, 0.5680], Current Cost = 28000.00, Rho = -1.230
(iter 27) [0.0, -0.7470, 0.5806] = 453.1969, sampling [0.0, -0.4015, 0.1558]. Recommendation = [0.0, -0.7470, 0.5806], Current Cost = 29000.00, Rho = -1.230
(iter 29) [0.0, -0.4015, 0.1558] = 454.3330, sampling [0.0, -0.5248, 0.3432]. Recommendation = [0.0, -0.4015, 0.1558], Current Cost = 30000.00, Rho = -1.230
(iter 29) [0.0, -0.4015, 0.1558] = 454.3330, sampling [0.0, -0.0374, -0.0059]. Recommendation = [0.0, -0.5041, 0.3901], Current Cost = 31000.00, Rho = -1.230
(iter 31) [0.0, -0.0374, -0.0059] = 455.2185, sampling [0.0, -0.0704, 0.2695]. Recommendation = [0.0, -0.0374, -0.0059], Current Cost = 32000.00, Rho = -1.230
(iter 31) [0.0, -0.0374, -0.0059] = 455.2185, sampling [0.0, -0.2446, 0.0516]. Recommendation = [0.0, -0.3372, 0.1578], Current Cost = 33000.00, Rho = -1.230
(iter 31) [0.0, -0.0374, -0.0059] = 455.2185, sampling [0.0, -0.2948, -0.2329]. Recommendation = [0.0, -0.3372, 0.1578], Current Cost = 34000.00, Rho = -1.230
(iter 31) [0.0, -0.0374, -0.0059] = 455.2185, sampling [0.0, 0.0472, -0.3132]. Recommendation = [0.0, -0.3372, 0.1578], Current Cost = 35000.00, Rho = -1.230
