(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, -0.5617, -0.2676]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5005.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, -0.4343, -0.2743]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5006.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, -0.2844, -0.3406]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5007.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, 0.0830, -0.3784]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5008.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, 0.3011, -0.4582]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5009.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, -0.0305, -0.4087]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5010.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, -0.1628, -0.3733]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5011.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, 0.1109, -0.4654]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5012.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, 0.0333, -0.2600]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5013.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, -0.3245, -0.2075]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5014.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, 0.0936, -0.2435]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5015.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, 0.0161, -0.4234]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5016.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, -0.1921, -0.1500]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5017.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, 0.3907, -0.3324]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5018.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, -0.0601, -0.1409]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5019.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, 0.3138, -0.2106]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5020.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, -0.4132, -0.4537]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5021.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, 0.0567, -0.4914]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5022.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, -0.2070, -0.4975]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5023.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, -0.0334, -0.5230]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5024.00, Rho = 0.061
(iter 10) [0.0, -0.6546, -0.2443] = 408.3006, sampling [1.0, -0.2693, -0.0835]. Recommendation = [0.0, -0.6546, -0.2443], Current Cost = 5025.00, Rho = 0.061
