(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.4479, 0.9072]. Recommendation = [0.0, -0.6130, -0.6686], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.3237, 0.5976]. Recommendation = [0.0, 0.4479, 0.9072], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.6024, 0.5858]. Recommendation = [0.0, 0.3237, 0.5976], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.7722, 0.7379]. Recommendation = [0.0, 0.6024, 0.5858], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.6051, 0.7323]. Recommendation = [0.0, 0.7722, 0.7379], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.4114, 0.3404]. Recommendation = [0.0, 0.7722, 0.7379], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.6405, 0.3904]. Recommendation = [0.0, 0.7722, 0.7379], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.8113, 0.5570]. Recommendation = [0.0, 0.4665, 0.4226], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.1400, 0.1553]. Recommendation = [0.0, 0.6450, 0.4409], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.1661, 0.4010]. Recommendation = [0.0, 0.6450, 0.4409], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.3804, 0.0798]. Recommendation = [0.0, 0.6450, 0.4409], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.5546, 0.2172]. Recommendation = [0.0, 0.6450, 0.4409], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.2380, 0.2774]. Recommendation = [0.0, 0.5039, 0.3186], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, -0.0148, -0.0215]. Recommendation = [0.0, 0.5039, 0.3186], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.2157, -0.1593]. Recommendation = [0.0, 0.5039, 0.3186], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, -0.0529, -0.2069]. Recommendation = [0.0, 0.5039, 0.3186], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, -0.1718, 0.1275]. Recommendation = [0.0, 0.5039, 0.3186], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, -0.0239, 0.3007]. Recommendation = [0.0, -0.0020, 0.0900], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, -0.2153, -0.0837]. Recommendation = [0.0, -0.0020, 0.0900], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, -0.0020, 0.0900]. Recommendation = [0.0, -0.0020, 0.0900], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.8717, 0.3767]. Recommendation = [0.0, 0.5039, 0.3186], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.3476, -0.0510]. Recommendation = [0.0, 0.6450, 0.4409], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.4665, 0.4226]. Recommendation = [0.0, 0.3307, 0.0521], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.7178, 0.2329]. Recommendation = [0.0, 0.3307, 0.0521], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.0446, -0.1686]. Recommendation = [0.0, 0.3307, 0.0521], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.1118, 0.6823]. Recommendation = [0.0, 0.3307, 0.0521], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, -0.1015, -0.1300]. Recommendation = [0.0, 0.3307, 0.0521], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.7972, 0.4509]. Recommendation = [0.0, 0.3307, 0.0521], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.5039, 0.3186]. Recommendation = [0.0, 0.3307, 0.0521], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.8890, 0.6213]. Recommendation = [0.0, 0.3307, 0.0521], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.6780, 0.0518]. Recommendation = [0.0, 0.3307, 0.0521], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, 0.4493, 0.0737]. Recommendation = [0.0, 0.3307, 0.0521], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, -0.1616, -0.4495]. Recommendation = [0.0, 0.3307, 0.0521], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.6130, -0.6686] = 344.6306, sampling [1.0, -0.3050, -0.1851]. Recommendation = [0.0, 0.3307, 0.0521], Current Cost = 5038.00, Rho = 1.000
