(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.6947, 0.1138]. Recommendation = [0.0, -0.6784, -0.0781], Current Cost = 5005.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.5790, 0.2208]. Recommendation = [0.0, -0.6947, 0.1138], Current Cost = 5006.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.6290, 0.3371]. Recommendation = [0.0, -0.5790, 0.2208], Current Cost = 5007.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.4901, 0.3019]. Recommendation = [0.0, -0.6290, 0.3371], Current Cost = 5008.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.5415, 0.5074]. Recommendation = [0.0, -0.4901, 0.3019], Current Cost = 5009.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.4097, 0.3866]. Recommendation = [0.0, -0.4901, 0.3019], Current Cost = 5010.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.4481, 0.4753]. Recommendation = [0.0, -0.4901, 0.3019], Current Cost = 5011.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.6659, 0.3980]. Recommendation = [0.0, -0.4901, 0.3019], Current Cost = 5012.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.6499, 0.2836]. Recommendation = [0.0, -0.4901, 0.3019], Current Cost = 5013.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.4466, 0.0969]. Recommendation = [0.0, -0.4901, 0.3019], Current Cost = 5014.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.3261, 0.2701]. Recommendation = [0.0, -0.4901, 0.3019], Current Cost = 5015.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.4440, 0.2880]. Recommendation = [0.0, -0.4440, 0.2880], Current Cost = 5016.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.3461, 0.3269]. Recommendation = [0.0, -0.4901, 0.3019], Current Cost = 5017.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.5213, 0.6211]. Recommendation = [0.0, -0.4901, 0.3019], Current Cost = 5018.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.2639, 0.5673]. Recommendation = [0.0, -0.4901, 0.3019], Current Cost = 5019.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.2429, 0.3323]. Recommendation = [0.0, -0.4901, 0.3019], Current Cost = 5020.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.4386, 0.0033]. Recommendation = [0.0, -0.4901, 0.3019], Current Cost = 5021.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.2353, 0.1167]. Recommendation = [0.0, -0.4901, 0.3019], Current Cost = 5022.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.2378, 0.2486]. Recommendation = [0.0, -0.2353, 0.1167], Current Cost = 5023.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.5661, -0.0436]. Recommendation = [0.0, -0.2353, 0.1167], Current Cost = 5024.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.4027, 0.6883]. Recommendation = [0.0, -0.2353, 0.1167], Current Cost = 5025.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.3221, 0.3562]. Recommendation = [0.0, -0.2353, 0.1167], Current Cost = 5026.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.6431, 0.0253]. Recommendation = [0.0, -0.2353, 0.1167], Current Cost = 5027.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.2477, -0.0523]. Recommendation = [0.0, -0.2353, 0.1167], Current Cost = 5028.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.4179, -0.1624]. Recommendation = [0.0, -0.2353, 0.1167], Current Cost = 5029.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.2786, -0.0999]. Recommendation = [0.0, -0.2353, 0.1167], Current Cost = 5030.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.1291, 0.3783]. Recommendation = [0.0, -0.2353, 0.1167], Current Cost = 5031.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.0716, 0.0388]. Recommendation = [0.0, -0.2353, 0.1167], Current Cost = 5032.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.1006, -0.0193]. Recommendation = [0.0, -0.0716, 0.0388], Current Cost = 5033.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.0423, 0.2738]. Recommendation = [0.0, -0.0716, 0.0388], Current Cost = 5034.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.0071, 0.0647]. Recommendation = [0.0, -0.0716, 0.0388], Current Cost = 5035.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.0498, 0.1028]. Recommendation = [0.0, -0.0071, 0.0647], Current Cost = 5036.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.1002, 0.2346]. Recommendation = [0.0, -0.0071, 0.0647], Current Cost = 5037.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.0164, 0.5258]. Recommendation = [0.0, -0.0071, 0.0647], Current Cost = 5038.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.0396, 0.3706]. Recommendation = [0.0, -0.0071, 0.0647], Current Cost = 5039.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.8006, 0.2254]. Recommendation = [0.0, -0.0071, 0.0647], Current Cost = 5040.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.8190, 0.4266]. Recommendation = [0.0, -0.0071, 0.0647], Current Cost = 5041.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.6445, 0.7060]. Recommendation = [0.0, -0.0071, 0.0647], Current Cost = 5042.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.8138, 0.6196]. Recommendation = [0.0, -0.0071, 0.0647], Current Cost = 5043.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.5823, 0.7930]. Recommendation = [0.0, -0.0071, 0.0647], Current Cost = 5044.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.6722, 0.1620]. Recommendation = [0.0, -0.0071, 0.0647], Current Cost = 5045.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.1165, 0.0354]. Recommendation = [0.0, -0.0071, 0.0647], Current Cost = 5046.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.0875, -0.0312]. Recommendation = [0.0, 0.1165, 0.0354], Current Cost = 5047.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.1050, -0.0022]. Recommendation = [0.0, 0.1165, 0.0354], Current Cost = 5048.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.2315, -0.2612]. Recommendation = [0.0, 0.1050, -0.0022], Current Cost = 5049.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, -0.1408, -0.2786]. Recommendation = [0.0, 0.1050, -0.0022], Current Cost = 5050.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.1971, 0.2903]. Recommendation = [0.0, 0.1050, -0.0022], Current Cost = 5051.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.2427, 0.2078]. Recommendation = [0.0, 0.1050, -0.0022], Current Cost = 5052.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.2555, 0.0288]. Recommendation = [0.0, 0.1050, -0.0022], Current Cost = 5053.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.1462, -0.1761]. Recommendation = [0.0, 0.2555, 0.0288], Current Cost = 5054.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.0569, -0.2498]. Recommendation = [0.0, 0.2555, 0.0288], Current Cost = 5055.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.2354, -0.1399]. Recommendation = [0.0, 0.2555, 0.0288], Current Cost = 5056.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.2918, -0.0596]. Recommendation = [0.0, 0.2555, 0.0288], Current Cost = 5057.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.3444, 0.2761]. Recommendation = [0.0, 0.2555, 0.0288], Current Cost = 5058.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.1824, 0.5090]. Recommendation = [0.0, 0.2555, 0.0288], Current Cost = 5059.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.4217, 0.1664]. Recommendation = [0.0, 0.2555, 0.0288], Current Cost = 5060.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.3734, 0.3193]. Recommendation = [0.0, 0.4217, 0.1664], Current Cost = 5061.00, Rho = 0.610
(iter 10) [0.0, -0.6784, -0.0781] = 424.4987, sampling [1.0, 0.3898, 0.4677]. Recommendation = [0.0, 0.4217, 0.1664], Current Cost = 5062.00, Rho = 0.610
